code5,scan_date,ccass_asof_date,ccass_top10_pct,ccass_top5_pct,ccass_top10_delta,ccass_window_days,ccass_suspect_denominator,ccass_top10_pct_known,concentration_rising,hd_top10_pct_of_ccass,hd_asof_date,hd_top10_delta,dump_asof_date,dump_c10_shares,dump_issued_shares,dump_top10_pct_of_issued,dump_top10_pct_of_issued_raw,dump_top10_delta_shares,dump_window_days,dump_concentration_rising,dump_corp_action_in_window,dump_issued_missing
06080,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00243,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
02528,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00725,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
03601,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01962,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01284,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00118,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01633,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
02381,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
08439,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01708,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00822,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
02540,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
06898,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00117,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
00465,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01401,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01082,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
01846,2026-05-05,,,,,,,0,,,,,,,,,,,,,0,0
08136,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01340,2026-05-06,,,,,,,0,,,,,,,,,,,,,1,0
08423,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01718,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
06893,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
00637,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01102,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01715,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
00591,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01480,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01008,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01335,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
00776,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
03302,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
00256,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01371,2026-05-06,,,,,,,0,,,,,,,,,,,,,1,0
03389,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01586,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
00465,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
01346,2026-05-06,,,,,,,0,,,,,,,,,,,,,0,0
08532,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08285,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08245,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08425,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
01703,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
00309,2026-05-07,,,,,,,0,,,,,,,,,,,,,1,0
01241,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08400,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
03822,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
03919,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
01323,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08186,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
02370,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
00938,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08529,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08371,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
00673,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
02030,2026-05-07,,,,,,,0,,,,,,,,,,,,,0,0
08482,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00197,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00518,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
02080,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00821,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
08160,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
08400,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
01354,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
06928,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
02023,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00169,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00301,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00554,2026-05-08,,,,,,,0,,,,,,,,,,,,,0,0
00048,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00482,2026-05-11,,,,,,,0,,,,,,,,,,,,,1,0
01895,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
01500,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
03860,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
01420,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
08305,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
09998,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
06083,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00894,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00227,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
01282,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00201,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
01244,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00929,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
06959,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00169,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00353,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
00640,2026-05-11,,,,,,,0,,,,,,,,,,,,,0,0
01803,2026-05-12,,,,,,,0,,,,,,,,,,,,,1,0
08315,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
01738,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
08326,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
01001,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
06890,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
00660,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
00090,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
06083,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
00610,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
09983,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
02440,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
01723,2026-05-12,,,,,,,0,,,,,,,,,,,,,0,0
08621,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
08200,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
00076,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01400,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
08221,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
02231,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01722,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
03603,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
08120,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
08535,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01792,2026-05-13,,,,,,,0,,,,,,,,,,,,,1,0
01741,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
08029,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01613,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
06968,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
02210,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01631,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01037,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
00829,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
02350,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
00209,2026-05-13,,,,,,,0,,,,,,,,,,,,,1,0
06890,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
00351,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01085,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
01769,2026-05-13,,,,,,,0,,,,,,,,,,,,,0,0
02231,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
08489,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01025,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
00726,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01737,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01740,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
08480,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
06909,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01581,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01891,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01835,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
00442,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01741,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01417,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01962,2026-05-14,,,,,,,0,,,,,,,,,,,,,0,0
01218,2026-05-14,,,,,,,0,,,,,,,,,,,,,1,0
00428,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
08619,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
01591,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
08471,2026-05-15,,,,,,,0,,,,,,,,,,,,,1,0
08549,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
03878,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
02699,2026-05-15,,,,,,,0,,,,,,,,,,,,,1,0
01146,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
01559,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
00936,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
01592,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
08059,2026-05-15,,,,,,,0,,,,,,,,,,,,,1,0
00894,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
00254,2026-05-15,,,,,,,0,,,,,,,,,,,,,0,0
00209,2026-05-15,,,,,,,0,,,,,,,,,,,,,1,0
09978,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01413,2026-05-18,,,,,,,0,,,,,,,,,,,,,1,0
08187,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01536,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01129,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01559,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01778,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01473,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
01463,2026-05-18,,,,,,,0,,,,,,,,,,,,,0,0
08187,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01841,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01536,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01547,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
06033,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
02515,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
06893,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01938,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
00520,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01417,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
00528,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
02621,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
02392,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01161,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
01463,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
09689,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
00727,2026-05-19,,,,,,,0,,,,,,,,,,,,,0,0
00204,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
01340,2026-05-20,,,,,,,0,,,,,,,,,,,,,1,0
01835,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
01449,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
01850,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
00833,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
02540,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
00097,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
02295,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
09689,2026-05-20,,,,,,,0,,,,,,,,,,,,,0,0
08042,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
01340,2026-05-21,,,,,,,0,,,,,,,,,,,,,1,0
01703,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
01129,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
02022,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
06909,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
00442,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
01752,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
01985,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
00391,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
01204,2026-05-21,,,,,,,0,,,,,,,,,,,,,0,0
00162,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
01927,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
02129,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
00524,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
00021,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
01416,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
01767,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
03913,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
00229,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
03882,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
00159,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
01203,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
00368,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
06989,2026-05-22,,,,,,,0,,,,,,,,,,,,,0,0
03728,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
01259,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
08007,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00310,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
08490,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
01452,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00356,2026-05-26,,,,,,,0,,,,,,,,,,,,,1,0
01793,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
06663,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00243,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00524,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00021,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
01909,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
00225,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
02250,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
09919,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
01693,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
02298,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
01410,2026-05-26,,,,,,,0,,,,,,,,,,,,,0,0
08069,2026-05-27,,,,,,,0,,,,,,,,,,,,,1,0
00197,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
08291,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
00145,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
08275,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
01162,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
02028,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
00396,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
08283,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
06988,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
01245,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
01446,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
01289,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
00828,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
02239,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
02501,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
02372,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
06188,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
00618,2026-05-27,,,,,,,0,,,,,,,,,,,,,0,0
01259,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
01068,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
01679,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
08070,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
00681,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
02028,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
00021,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
00689,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
08521,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
00994,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
01685,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
00532,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
02239,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
01082,2026-05-28,,,,,,,0,,,,,,,,,,,,,0,0
06128,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
01323,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
06918,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
01472,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02310,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
08070,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
03997,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
06911,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02369,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02497,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02651,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
00254,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02028,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
02496,2026-05-29,,,,,,,0,,,,,,,,,,,,,0,0
08081,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
00171,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
02112,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
01949,2026-06-01,,,,,,,0,,,,,,,,,,,,,1,0
01468,2026-06-01,,,,,,,0,,,,,,,,,,,,,1,0
01314,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
00380,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
00889,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
01831,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
02000,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
01846,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
00301,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
00314,2026-06-01,,,,,,,0,,,,,,,,,,,,,0,0
08471,2026-06-02,,,,,,,0,,,,,,,,,,,,,1,0
08311,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
01949,2026-06-02,,,,,,,0,,,,,,,,,,,,,1,0
08160,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
08031,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
00889,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
00989,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
01633,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
01399,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
06162,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
02350,2026-06-02,,,,,,,0,,,,,,,,,,,,,0,0
08315,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
08379,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
01771,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
00385,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
00605,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
01745,2026-06-03,,,,,,,0,,,,,,,,,,,,,1,0
09968,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
00865,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
00423,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
02258,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
02322,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
02165,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
02439,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
00353,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
01085,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
02581,2026-06-03,,,,,,,0,,,,,,,,,,,,,0,0
09978,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
00110,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
03662,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01975,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
08426,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
00757,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01732,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01540,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01592,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01080,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01130,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
08229,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01490,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
00672,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
01622,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
00532,2026-06-04,,,,,,,0,,,,,,,,,,,,,0,0
08317,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
00110,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
01759,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
03708,2026-06-05,,,,,,,0,,,,,,,,,,,,,1,0
01933,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
01962,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
00725,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
00987,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
01480,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
01720,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
02543,2026-06-05,,,,,,,0,,,,,,,,,,,,,0,0
01647,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
08072,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
02358,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
08223,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
01305,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
01059,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
01669,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
01011,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
00929,2026-06-08,,,,,,,0,,,,,,,,,,,,,0,0
01825,2026-06-09,,,,,,,0,,,,,,,,,,,,,0,0
00401,2026-06-09,,,,,,,0,,,,,,,,,,,,,0,0
02324,2026-06-09,,,,,,,0,,,,,,,,,,,,,1,0
00776,2026-06-09,,,,,,,0,,,,,,,,,,,,,0,0
01613,2026-06-09,,,,,,,0,,,,,,,,,,,,,0,0
01251,2026-06-09,,,,,,,0,,,,,,,,,,,,,0,0
00130,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
08131,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
00657,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
01312,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
06193,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
01795,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
01218,2026-06-10,,,,,,,0,,,,,,,,,,,,,1,0
01596,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
02439,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
08227,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
00149,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
01613,2026-06-10,,,,,,,0,,,,,,,,,,,,,0,0
08131,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
08082,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
00356,2026-06-11,,,,,,,0,,,,,,,,,,,,,1,0
01536,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
01737,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
00827,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
01793,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
00464,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
02496,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
02562,2026-06-11,,,,,,,0,,,,,,,,,,,,,0,0
08413,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
01842,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
08620,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
00426,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
01323,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
02330,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
00355,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
02370,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
00366,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
00128,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
01204,2026-06-12,,,,,,,0,,,,,,,,,,,,,0,0
01025,2026-06-15,,,,,,,0,,,,,,,,,,,,,0,0
01718,2026-06-15,,,,,,,0,,,,,,,,,,,,,0,0
01671,2026-06-15,,,,,,,0,,,,,,,,,,,,,0,0
01792,2026-06-15,,,,,,,0,,,,,,,,,,,,,1,0
