code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days,mcap,ratio,turnover_to_mcap,has_broker_shot,ccass_asof_date,ccass_top10_pct,ccass_top5_pct,ccass_top10_delta,ccass_window_days,ccass_suspect_denominator,concentration_rising,hd_top10_pct_of_ccass,hd_asof_date,hd_top10_delta,dump_asof_date,dump_c10_shares,dump_issued_shares,dump_top10_pct_of_issued,dump_top10_pct_of_issued_raw,dump_top10_delta_shares,dump_window_days,dump_concentration_rising,dump_corp_action_in_window,dump_issued_missing,dump_top10_x_appearance,dump_top10_x_mcap,board,recurrence,prior_go_365d,prior_rights_365d,prior_rights_180d,prior_placing_365d,prior_placing_180d,prior_consolidation_365d,prior_consolidation_180d,prior_change_of_control,feature_cutoff,led_to_go_180d,led_to_perform,led_to_rights_180d
06933,新娛科控股,2026-02-27,5,226,0.55,0.55,eod_proxy,0,130,-9.0909,0.0,3.6364,96.3636,9.0909,-23.6364,0,0,0,0,0,0,0,0,0,0,0,0,,,235401549.0,12.36,0.28,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-27,0,True,0
06933,新娛科控股,2026-03-02,6,229,0.48,0.48,eod_proxy,0,129,3.125,14.5833,18.75,139.5833,25.0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,,,205441352.0,18.65,1.09,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-02,0,True,0
06933,新娛科控股,2026-04-02,7,260,0.74,0.74,eod_proxy,0,106,-5.4054,5.4054,33.7838,116.2162,78.3784,-8.1081,0,0,0,0,0,0,0,0,0,0,0,0,,,316722084.0,24.29,0.69,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-02,0,True,0
06939,美佳音控股,2025-09-22,1,0,0.44,0.44,eod_proxy,0,235,36.3636,38.6364,20.4545,50.0,40.9091,0.0,0,0,0,0,0,0,1,1,0,1,0,0,GO,123.0,273900000.0,17.73,0.62,0,,,,,,,,,,,2025-09-18,156790000.0,622500000.0,25.1871,25.1871,1912000.0,117.0,0.5,0,0,20-40%×1,20-40%×1-3億,,0,0,0,0,0,0,0,0,0,2025-09-22,1,True,0
06939,美佳音控股,2025-10-09,2,17,0.59,0.59,eod_proxy,0,224,-10.1695,-13.5593,-11.8644,23.7288,-5.0847,-15.2542,0,0,0,0,0,0,1,1,0,1,0,0,GO,106.0,367275000.0,13.27,0.69,0,,,,,,,,,,,2025-10-06,156036000.0,622500000.0,25.066,25.066,1158000.0,128.0,0.5,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-10-09,1,True,0
06939,美佳音控股,2025-11-17,3,56,0.74,0.74,eod_proxy,0,198,-4.0541,-10.8108,-5.4054,62.1622,5.4054,-13.5135,0,0,0,0,0,0,1,1,0,1,0,0,GO,67.0,460650000.0,21.31,0.26,0,,,,,,,,,,,2025-11-13,158296000.0,622500000.0,25.4291,25.4291,3418000.0,154.0,0.5,0,0,20-40%×3-4,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-11-17,1,True,0
06939,美佳音控股,2026-03-10,4,169,1.6,1.6,eod_proxy,0,123,5.0,5.0,-1.25,37.5,20.0,-4.375,0,0,0,0,0,0,0,0,0,0,0,0,,,996000000.0,13.35,1.96,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,1,0,0,0,0,0,0,0,2026-03-10,0,True,0
06959,長久股份,2026-05-11,1,0,3.92,3.92,eod_proxy,0,83,-1.5306,-16.8367,-13.5204,-10.9694,4.5918,-20.9184,0,0,0,0,0,0,0,0,0,0,0,0,,,792467200.0,50.47,0.24,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-05-11,0,False,0
06959,長久股份,2026-08-21,2,102,3.52,3.52,eod_proxy,0,12,-1.7045,-10.5114,,,0.0,-10.6534,0,0,0,0,0,0,0,0,0,0,0,0,,,711603200.0,104.74,0.5,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-21,0,,0
06968,港龍中國地產,2025-07-10,1,0,0.085,0.085,eod_proxy,0,287,9.4118,5.8824,2.3529,-1.1765,10.5882,-2.3529,0,0,0,0,0,0,0,0,0,0,0,0,,,137852915.0,11.59,0.55,0,,,,,,,,,,,2025-07-08,1276788000.0,1621799000.0,78.7266,78.7266,-2144000.0,65.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-07-10,0,False,0
06968,港龍中國地產,2026-03-27,2,260,0.062,0.062,eod_proxy,0,110,29.0323,20.9677,20.9677,150.0,29.0323,3.2258,0,0,0,0,0,0,0,0,0,0,0,0,,,100551538.0,15.47,0.67,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-27,0,True,0
06968,港龍中國地產,2026-05-13,3,307,0.162,0.162,eod_proxy,0,81,32.716,14.1975,8.642,-29.6296,46.2963,-14.8148,0,0,0,0,0,0,0,0,0,0,0,0,,,262731438.0,59.36,5.27,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-13,0,False,0
06978,永泰生物-B,2026-04-29,1,0,1.05,1.05,eod_proxy,0,90,-19.0476,-15.2381,-25.7143,-65.2381,6.6667,-29.5238,0,0,0,0,0,0,0,0,0,0,0,0,,,648375840.0,14.38,5.66,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-04-29,0,False,0
06978,永泰生物-B,2026-07-28,2,90,0.365,0.365,eod_proxy,0,30,-1.3699,2.7397,2.7397,,6.8493,-6.8493,0,0,0,0,0,0,0,0,0,0,0,0,,,225387792.0,23.65,0.76,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-28,0,,0
06988,樂享集團,2025-07-24,1,0,0.154,0.154,eod_proxy,0,277,-10.3896,-15.5844,-17.5325,-15.5844,-6.4935,-21.4286,0,0,0,0,0,0,0,0,0,0,0,0,,,365276789.0,60.16,1.49,0,,,,,,,,,,,2025-07-22,1263982200.0,2371927200.0,53.2892,53.2892,128114000.0,75.0,1.0,0,0,40-60%×1,40-60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-07-24,0,False,0
06988,樂享集團,2025-09-24,2,62,0.159,0.159,eod_proxy,0,233,-10.6918,-13.8365,-20.7547,-31.4465,-3.1447,-20.7547,0,0,0,0,0,0,0,0,0,0,0,0,,,377136425.0,11.21,0.35,0,,,,,,,,,,,2025-09-22,1263252050.0,2371927200.0,53.2585,53.2585,127383850.0,119.0,1.0,0,0,40-60%×2,40-60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-24,0,False,0
06988,樂享集團,2026-04-13,3,263,0.159,0.159,eod_proxy,0,102,-30.8176,-33.9623,-25.1572,-69.8113,-13.2075,-35.2201,0,0,0,0,0,0,0,0,0,0,0,0,,,377136425.0,312.36,6.45,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-13,0,False,0
06988,樂享集團,2026-05-27,4,307,0.088,0.088,eod_proxy,0,72,-17.0455,-18.1818,-20.4545,-43.1818,1.1364,-20.4545,0,0,0,0,0,0,0,0,0,0,0,0,,,208729594.0,10.77,0.76,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-27,0,False,0
06988,樂享集團,2026-07-06,5,347,0.05,0.05,eod_proxy,0,46,-6.0,-4.0,0.0,,6.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,,118596360.0,53.04,2.93,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-06,0,,0
06988,樂享集團,2026-09-07,6,410,0.06,0.06,eod_proxy,0,1,,,,,36.6667,36.6667,0,0,0,0,0,0,0,0,0,0,0,0,,,142315632.0,25.03,0.77,0,2026-09-03,73.72,57.74,0.09,4.0,0.0,0.5,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-09-07,0,,0
06989,卓越商企服務,2026-02-04,1,0,0.78,0.78,eod_proxy,0,144,3.8462,3.8462,-6.4103,-1.2821,3.8462,-6.4103,0,0,0,0,0,0,0,0,0,0,0,0,,,951871440.0,10.6,0.62,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-02-04,0,False,0
06989,卓越商企服務,2026-03-30,2,54,0.62,0.62,eod_proxy,0,109,0.0,4.8387,24.1935,-11.2903,24.1935,-1.6129,0,0,0,0,0,0,0,0,0,0,0,0,,,756615760.0,14.2,0.64,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-30,0,False,0
06989,卓越商企服務,2026-05-22,3,107,0.75,0.75,eod_proxy,0,74,-4.0,-16.0,-24.0,-29.3333,-1.3333,-24.0,0,0,0,0,0,0,0,0,0,0,0,0,,,915261000.0,31.68,0.81,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-22,0,False,0
06989,卓越商企服務,2026-08-24,4,201,0.5,0.5,eod_proxy,0,11,3.0,16.0,,,16.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,,,610174000.0,14.64,0.16,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-24,0,,0
07777,南方東英 Berkshire 每日槓桿最多 (2x) 產品,2026-08-10,1,0,62.08,62.08,eod_proxy,0,21,-8.0863,-10.7925,-9.0206,,1.482,-10.7925,0,0,0,0,0,0,0,0,0,0,0,0,,,27284781.0,12.7,9.02,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-08-10,0,,0
08003,世大控股,2025-08-07,1,0,0.184,0.184,eod_proxy,0,267,-3.8043,-20.1087,-29.8913,-29.3478,-3.8043,-44.0217,0,0,0,0,0,0,0,0,0,0,0,0,,,61137599.0,25776.56,5.14,0,,,,,,,,,,,2025-08-05,172020143.0,332269560.0,51.7713,51.7713,-1200600.0,85.0,0.5,0,0,40-60%×1,40-60%×<1億,,0,0,0,0,0,0,0,0,0,2025-08-07,0,False,0
08007,環球戰略集團,2025-07-21,1,0,0.237,0.237,eod_proxy,0,280,4.2194,7.5949,0.0,9.7046,9.7046,-1.6878,0,0,0,0,0,0,0,0,0,0,0,0,,,53637231.0,19.56,8.72,0,,,,,,,,,,,2025-07-17,34390479.0,226317429.0,15.1957,15.1957,-306304846.0,72.0,0.0,0,0,<20%×1,<20%×<1億,,0,0,0,0,0,0,0,0,0,2025-07-21,0,True,0
08007,環球戰略集團,2025-09-17,2,58,0.255,0.255,eod_proxy,0,238,0.0,5.8824,1.9608,25.4902,7.8431,-1.9608,0,0,0,0,0,0,0,0,0,0,0,0,,,57710944.0,748.71,5.76,0,,,,,,,,,,,2025-09-15,170368310.0,226317429.0,75.2785,75.2785,-170327015.0,114.0,0.0,0,0,>=60%×2,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-09-17,0,True,0
08007,環球戰略集團,2025-10-30,3,101,0.26,0.26,eod_proxy,0,210,3.8462,30.7692,15.3846,9.6154,30.7692,3.8462,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,154.0,58842532.0,12.36,1.58,1,,,,,,,,,,,2025-10-27,169679976.0,226317429.0,74.9743,74.9743,-171015349.0,142.0,0.0,0,0,>=60%×3-4,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-10-30,0,True,0
08007,環球戰略集團,2025-12-02,4,134,0.315,0.315,eod_proxy,0,187,3.1746,0.0,-11.1111,-14.2857,3.1746,-12.6984,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,121.0,71289990.0,15.54,1.45,1,,,,,,,,,,,2025-11-28,170560242.0,226317429.0,75.3633,75.3633,-170135083.0,165.0,0.0,0,0,>=60%×3-4,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-12-02,0,False,0
08007,環球戰略集團,2025-12-19,5,151,0.295,0.295,eod_proxy,0,174,-5.0847,-1.6949,0.0,-8.4746,0.0,-6.7797,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,104.0,66763642.0,35.03,4.11,0,,,,,,,,,,,2025-12-17,168442971.0,226317429.0,74.4278,74.4278,-172252354.0,178.0,0.0,0,0,>=60%×>=5,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-12-19,0,False,0
08007,環球戰略集團,2026-01-21,6,184,0.295,0.295,eod_proxy,0,154,-5.0847,-1.6949,-3.3898,69.4915,0.0,-5.0847,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,71.0,66763642.0,24.41,3.07,1,,,,,,,,,,,2025-12-24,168452971.0,226317429.0,74.4322,74.4322,-172242354.0,183.0,0.0,0,0,>=60%×>=5,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2026-01-21,0,True,0
08007,環球戰略集團,2026-01-29,7,192,0.295,0.295,eod_proxy,0,148,-1.6949,-3.3898,-8.4746,62.7119,0.0,-10.1695,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,63.0,66763642.0,20.59,7.89,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-01-29,0,True,0
08007,環球戰略集團,2026-03-31,8,253,0.255,0.255,eod_proxy,0,108,178.4314,111.7647,88.2353,74.5098,182.3529,0.0,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,2.0,57710944.0,161.26,5.78,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-31,0,True,0
08007,環球戰略集團,2026-04-08,9,261,0.485,0.485,eod_proxy,0,105,17.5258,3.0928,1.0309,-13.4021,48.4536,-1.0309,0,0,0,0,0,0,0,0,0,0,0,0,,,109763953.0,18.87,8.0,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-04-08,0,False,0
08007,環球戰略集團,2026-05-26,10,309,0.47,0.47,eod_proxy,0,73,0.0,3.1915,0.0,-10.6383,6.383,-8.5106,0,0,0,0,0,0,0,0,0,0,0,0,,,106369192.0,13.28,2.68,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-05-26,0,False,0
08007,環球戰略集團,2026-08-24,11,399,0.46,0.46,eod_proxy,0,11,5.4348,5.4348,,,5.4348,-2.1739,0,0,0,0,0,0,0,0,0,0,0,0,,,104106017.0,33.39,1.26,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-08-24,0,,0
08007,環球戰略集團,2026-08-27,12,402,0.485,0.485,eod_proxy,0,8,0.0,,,,0.0,-7.2165,0,0,0,0,0,0,0,0,0,0,0,0,,,109763953.0,10.83,2.41,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-08-27,0,,0
08018,匯財金融投資,2025-07-07,1,0,0.038,0.038,eod_proxy,0,290,-2.6316,0.0,-18.4211,15.7895,18.4211,-18.4211,0,0,0,0,0,0,0,0,0,0,0,0,,,19160852.0,27.85,5.25,0,,,,,,,,,,,2025-07-03,397153794.0,504232936.0,78.764,78.764,-23206728.0,62.0,0.0,0,0,>=60%×1,>=60%×<1億,,0,0,0,0,0,0,0,0,0,2025-07-07,0,True,0
08018,匯財金融投資,2025-09-16,2,71,0.05,0.05,eod_proxy,0,239,-20.0,-18.0,-22.0,-34.0,-6.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,,,25211647.0,15.77,4.13,0,,,,,,,,,,,2025-09-12,396334772.0,504232936.0,78.6015,78.6015,-24025750.0,113.0,0.0,0,0,>=60%×2,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-09-16,0,False,0
08018,匯財金融投資,2026-01-30,3,207,0.049,0.049,eod_proxy,0,147,18.3673,18.3673,0.0,-16.3265,42.8571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,24707414.0,122.11,19.23,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-01-30,0,False,0
08019,皓文控股,2025-12-01,1,0,0.181,0.181,eod_proxy,0,188,-2.7624,-5.5249,-28.1768,32.5967,0.0,-29.8343,0,0,0,0,0,0,0,0,0,0,0,0,,,64449042.0,45.82,0.87,1,,,,,,,,,,,2025-11-27,231105211.0,356072058.0,64.9041,64.9041,17797488.0,164.0,1.0,0,0,>=60%×1,>=60%×<1億,,0,0,0,0,0,0,0,0,0,2025-12-01,0,True,0
08019,皓文控股,2025-12-22,2,21,0.138,0.138,eod_proxy,0,173,-5.7971,15.942,32.6087,73.913,32.6087,-15.942,0,0,0,0,0,0,0,0,0,0,0,0,,,49137944.0,61.28,1.53,1,,,,,,,,,,,2025-12-18,230585211.0,356072058.0,64.758,64.758,17277488.0,179.0,1.0,0,0,>=60%×2,>=60%×<1億,,1,0,0,0,0,0,0,0,0,2025-12-22,0,True,0
08021,匯隆控股,2025-08-05,1,0,0.8,0.8,eod_proxy,0,269,5.0,5.0,-10.0,-25.0,15.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,,574684042.0,29.09,0.57,0,,,,,,,,,,,2025-08-01,8913096964.0,718355052.0,,1240.7648,3712000.0,83.0,,1,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2025-08-05,0,False,0
08021,匯隆控股,2025-10-30,2,86,0.6,0.6,eod_proxy,0,210,13.3333,13.3333,6.6667,-33.3333,13.3333,0.0,0,0,0,0,0,0,1,0,1,0,1,0,RIGHTS,99.0,431013031.0,26.93,0.22,0,,,,,,,,,,,2025-10-27,8378796964.0,718355052.0,,1166.3866,-530588000.0,142.0,,1,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2025-10-30,0,False,1
08021,匯隆控股,2025-11-05,3,92,0.64,0.64,eod_proxy,0,206,0.0,0.0,-6.25,-37.5,6.25,-6.25,0,0,0,0,0,0,1,0,1,0,1,0,RIGHTS,93.0,459747233.0,26.13,1.21,1,,,,,,,,,,,2025-11-03,8389506964.0,718355052.0,,1167.8775,-519878000.0,146.0,,1,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2025-11-05,0,False,1
08021,匯隆控股,2026-04-16,4,254,0.219,0.219,eod_proxy,0,99,0.0,9.589,32.4201,-22.3744,34.7032,-0.9132,0,0,0,0,0,0,0,0,0,0,0,0,,,157319756.0,1146.9,2.71,0,,,,,,,,,,,,,,,,,,,1,0,unknown,unknown,,1,0,0,1,0,0,0,0,0,2026-04-16,0,False,0
08021,匯隆控股,2026-08-27,5,387,0.17,0.17,eod_proxy,0,8,-2.3529,,,,1.7647,-7.0588,0,0,0,0,0,0,0,0,0,0,0,0,,,122120359.0,31.11,0.43,0,,,,,,,,,,,,,,,,,,,1,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-27,0,,0
08021,匯隆控股,2026-08-28,6,388,0.165,0.165,eod_proxy,0,7,3.0303,,,,4.8485,-4.2424,0,0,0,0,0,0,0,0,0,0,0,0,,,118528584.0,11.19,0.66,0,,,,,,,,,,,,,,,,,,,1,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-28,0,,0
08023,鄺文記,2025-11-11,1,0,0.31,0.31,eod_proxy,0,202,20.9677,19.3548,-8.0645,11.2903,22.5806,-9.6774,0,0,0,0,0,0,0,0,0,0,0,0,,,185207640.0,51.0,0.51,0,,,,,,,,,,,2025-11-07,215236500.0,597444000.0,36.0262,36.0262,-480000.0,150.0,0.5,0,0,20-40%×1,20-40%×1-3億,,0,0,0,0,0,0,0,0,0,2025-11-11,0,True,0
08023,鄺文記,2026-04-22,2,162,0.335,0.335,eod_proxy,0,95,-13.4328,-20.8955,-16.4179,-8.9552,13.4328,-23.8806,0,0,0,0,0,0,0,0,0,0,0,0,,,200143740.0,261.91,0.65,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-22,0,False,0
08026,朗華國際集團,2025-08-28,1,0,0.375,0.375,eod_proxy,0,252,5.3333,2.6667,16.0,9.3333,16.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,,,577494520.0,14.35,0.17,0,,,,,,,,,,,2025-08-26,1384454212.0,1539985388.0,89.9005,89.9005,11652906.0,100.0,0.5,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-08-28,0,True,0
08027,吉輝控股,2025-09-12,1,0,0.1,0.1,eod_proxy,0,241,41.0,30.0,29.0,76.0,80.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,,,71040000.0,5795.56,1.1,0,,,,,,,,,,,2025-09-10,137983800.0,710400000.0,19.4234,19.4234,114000.0,111.0,0.5,0,0,<20%×1,<20%×<1億,,0,0,0,0,0,0,0,0,0,2025-09-12,0,True,0
08027,吉輝控股,2026-06-16,2,277,0.128,0.128,eod_proxy,0,58,3.9062,4.6875,-2.3438,,4.6875,-9.375,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,27.0,90931200.0,50.52,0.64,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-16,0,,1
08027,吉輝控股,2026-07-03,3,294,0.128,0.128,eod_proxy,0,47,-9.375,13.2812,5.4688,,13.2812,-14.0625,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,10.0,90931200.0,45.28,0.73,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-03,0,,1
08028,天時資源,2025-08-21,1,0,0.32,0.32,eod_proxy,0,257,-9.375,-9.375,-12.5,-22.5,-3.125,-14.0625,0,0,0,0,0,0,0,0,0,0,0,0,,,161898326.0,17.77,2.7,0,,,,,,,,,,,2025-08-19,278161717.0,505932270.0,54.98,54.98,72717277.0,95.0,1.0,0,0,40-60%×1,40-60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-08-21,0,False,0
08028,天時資源,2026-01-08,2,140,0.365,0.365,eod_proxy,0,163,-9.589,-31.5068,-30.137,-32.0548,-8.2192,-31.5068,0,0,0,0,0,0,0,0,0,0,0,0,,,184665279.0,11.97,0.64,0,,,,,,,,,,,2025-12-24,273805709.0,505932270.0,54.119,54.119,68361269.0,183.0,1.0,0,0,40-60%×2,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2026-01-08,0,False,0
08028,天時資源,2026-01-20,3,152,0.255,0.255,eod_proxy,0,155,5.8824,1.9608,-3.5294,-7.8431,9.8039,-3.5294,0,0,0,0,0,0,0,0,0,0,0,0,,,129012729.0,16.26,3.16,1,,,,,,,,,,,2025-12-24,273805709.0,505932270.0,54.119,54.119,68361269.0,183.0,1.0,0,0,40-60%×3-4,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2026-01-20,0,False,0
08029,中投金融科技集團,2025-10-06,1,0,1.06,1.06,eod_proxy,0,226,10.3774,23.5849,11.3208,12.2642,36.7925,4.717,0,0,0,0,0,0,0,0,0,0,0,0,,,296886518.0,80.99,0.54,0,,,,,,,,,,,2025-10-02,204635590.0,280081621.0,73.0628,73.0628,-1117050.0,126.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-10-06,0,True,0
08029,中投金融科技集團,2025-10-08,2,2,1.32,1.32,eod_proxy,0,225,-12.1212,-15.1515,-7.5758,-11.3636,9.8485,-15.9091,0,0,0,0,0,0,0,0,0,0,0,0,,,369707740.0,10.45,0.51,0,,,,,,,,,,,2025-10-03,204635590.0,280081621.0,73.0628,73.0628,-1117050.0,127.0,0.5,0,0,>=60%×2,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-10-08,0,False,0
08029,中投金融科技集團,2026-01-23,3,109,1.3,1.3,eod_proxy,0,152,-7.6923,-7.6923,-21.5385,-19.2308,6.9231,-21.5385,0,0,0,0,0,0,0,0,0,0,0,0,,,364106107.0,37.73,3.88,1,,,,,,,,,,,2025-12-24,227867590.0,280081621.0,81.3576,81.3576,22114950.0,183.0,1.0,0,0,>=60%×3-4,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2026-01-23,0,False,0
08029,中投金融科技集團,2026-04-27,4,203,1.05,1.05,eod_proxy,0,92,-13.3333,-15.2381,-20.0,-51.4286,-10.4762,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,,,294085702.0,78.29,3.14,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-27,0,False,0
08029,中投金融科技集團,2026-05-13,5,219,0.89,0.89,eod_proxy,0,81,-2.2472,-6.7416,-19.1011,-38.2022,4.4944,-19.1011,0,0,0,0,0,0,0,0,0,0,0,0,,,249272643.0,24.15,5.59,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-13,0,False,0
08029,中投金融科技集團,2026-06-17,6,254,0.7,0.7,eod_proxy,0,57,-7.1429,-27.1429,-27.1429,,0.0,-27.1429,0,0,0,0,0,0,0,0,0,0,0,0,,,196057135.0,346.96,1.29,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-17,0,,0
08029,中投金融科技集團,2026-08-05,7,303,0.475,0.475,eod_proxy,0,24,43.1579,47.3684,47.3684,,47.3684,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,133038770.0,1148.04,3.37,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-05,0,,0
08029,中投金融科技集團,2026-08-24,8,322,0.7,0.7,eod_proxy,0,11,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,196057135.0,812.99,1.7,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-24,0,,0
08031,易通訊集團,2026-01-20,1,0,0.69,0.69,eod_proxy,0,155,-27.5362,-24.6377,-27.5362,-44.9275,0.0,-28.9855,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,132.0,244774050.0,329.68,3.44,0,,,,,,,,,,,2025-12-24,251716000.0,354745000.0,70.9569,70.9569,-3354000.0,183.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2026-01-20,0,False,0
08031,易通訊集團,2026-04-02,2,72,0.445,0.445,eod_proxy,0,106,-8.9888,-16.8539,-3.3708,-23.5955,-2.2472,-21.3483,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,60.0,157861525.0,120.34,2.91,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-02,0,False,0
