scan_date,code5,name,close,chg_pct,turnover_day,mcap_total,ratio,top10_pct,has_broker_shot,spring_duck_flag
2026-05-11,00482,聖馬丁國際,0.82,32.26,717010,201220737.0,26.67,,0.0,0
2026-05-11,01895,鑫苑服務,0.355,-8.97,3003505,210528312.0,12.53,,0.0,0
2026-05-11,01500,現恆建築,0.285,29.55,3199450,236550000.0,78.22,,0.0,0
2026-05-11,03860,EPS創健科技,0.5,-9.09,1029400,291214919.0,20.58,,0.0,0
2026-05-11,01420,川控股,0.228,2.7,1201800,306124474.0,26.31,,0.0,0
2026-05-11,08305,聖唐控股,0.215,18.13,5713300,348730000.0,25.71,,0.0,0
2026-05-11,09998,光榮控股,0.44,2.33,657230,352000000.0,11.07,,0.0,0
2026-05-11,06083,環宇物流(亞洲),0.758,16.98,3128520,380397080.0,10.58,,0.0,0
2026-05-11,00894,萬裕科技,0.95,13.1,6636200,455356346.0,28.05,,0.0,0
2026-05-11,00227,第一上海,0.208,-3.7,985920,455661420.0,15.85,,0.0,0
2026-05-11,01282,中澤豐,0.106,17.78,13443480,530000000.0,119.34,,0.0,0
2026-05-11,00201,華大酒店,0.076,8.57,3697120,679975901.0,51.53,,0.0,0
2026-05-11,01244,思路迪醫藥股份,2.71,-9.67,3290700,699659670.0,12.23,,0.0,0
2026-05-11,00929,國際精密,0.742,12.08,2150750,780772568.0,11.0,,0.0,0
2026-05-11,06959,長久股份,3.92,-0.51,1882490,792467200.0,50.47,,0.0,0
2026-05-11,00169,萬達酒店發展,0.182,82.0,27372580,854917061.0,68.28,,0.0,0
2026-05-11,00353,能源國際投資,0.405,12.5,1226380,856802970.0,11.09,,0.0,0
2026-05-11,00640,星謙發展,2.771,5.72,2374560,859690386.0,22.5,,0.0,0
2026-05-12,01803,北京體育文化-新,0.106,17.78,5590130,17909961.0,328.62,,0.0,0
2026-05-12,08315,新都酒店,0.092,15.0,627340,53492687.0,52278.33,,0.0,0
2026-05-12,01738,飛尚無煙煤,0.09,0.0,1556950,124249122.0,26.02,,0.0,0
2026-05-12,08326,同景新能源,0.158,0.0,878700,193866000.0,45.31,,0.0,0
2026-05-12,01001,滬港聯合,0.375,7.14,964280,238690618.0,21.37,,0.0,0
2026-05-12,06890,康利國際控股,0.52,33.33,775620,315251040.0,66.26,,0.0,0
2026-05-12,00660,瑋俊生物科技,0.96,43.28,17446400,368937394.0,39.84,,0.0,0
2026-05-12,00090,普星能量,0.836,-13.46,704140,383389600.0,10.57,,0.0,0
2026-05-12,06083,環宇物流(亞洲),0.848,11.87,8543880,425562961.0,16.85,,0.0,0
2026-05-12,00610,惠記集團,0.8,-6.98,1767460,634499227.0,22.68,,0.0,0
2026-05-12,09983,建業新生活,0.51,39.73,3243140,662560380.0,19.97,,0.0,0
2026-05-12,02440,迷策略,1.79,7.19,6429600,746482076.0,10.76,,0.0,0
2026-05-12,01723,恆月控股,1.82,59.65,6431580,870455040.0,20.5,,0.0,0
2026-05-13,08621,METROPOLIS CAP,0.038,11.76,652000,36480000.0,134.16,,0.0,0
2026-05-13,08200,修身堂,0.71,0.0,2007120,55977842.0,75.45,,0.0,0
2026-05-13,00076,誼礫控股,0.153,-4.97,1385620,67993823.0,23.84,,0.0,0
2026-05-13,01400,滿地科技股份,0.019,5.56,1839340,72233580.0,14.23,,0.0,0
2026-05-13,08221,高裕金融,1.62,9.46,4414050,77112000.0,24.97,,0.0,0
2026-05-13,02231,景業名邦集團,0.067,97.06,1439510,110293591.0,28.2,,0.0,0
2026-05-13,01722,建鵬控股,0.106,35.9,1979800,116600000.0,52.89,,0.0,0
2026-05-13,03603,信基沙溪,0.08,-6.98,14221240,119435520.0,101.0,,0.0,0
2026-05-13,08120,國農金融投資,0.99,37.5,3366910,161000492.0,17.85,,0.0,0
2026-05-13,08535,熒德控股,0.153,21.43,638280,183600000.0,68.82,,0.0,0
2026-05-13,01792,CMON,0.905,3.08,7172540,224150400.0,150.7,,0.0,0
2026-05-13,01741,成志控股,0.3,49.25,1835900,240000000.0,14.49,,0.0,0
2026-05-13,08029,中投金融科技集團,0.89,0.0,13941250,249272643.0,24.15,,0.0,0
2026-05-13,01613,協同通信,0.171,8.92,4249540,262632828.0,74.67,,0.0,0
2026-05-13,06968,港龍中國地產,0.162,78.02,13845750,262731438.0,59.36,,0.0,0
2026-05-13,02210,京城佳業,2.369,-0.42,594280,347454597.0,124.48,,0.0,0
2026-05-13,01631,REF HOLDINGS,1.32,131.58,20883950,405504000.0,1233.55,,0.0,0
2026-05-13,01037,雲智匯科技,0.72,14.29,7210700,508444883.0,14.03,,0.0,0
2026-05-13,00829,神冠控股,0.168,-7.69,2043410,542720640.0,32.05,,0.0,0
2026-05-13,02350,數科集團,0.657,4.45,6490300,574875000.0,15.41,,0.0,0
2026-05-13,00209,萬維智能科技,4.5,13.92,27035300,668552310.0,35.74,,0.0,0
2026-05-13,06890,康利國際控股,1.14,119.23,11047400,691127280.0,123.76,,0.0,0
2026-05-13,00351,亞洲能源物流,0.355,18.33,1339540,708216212.0,23.78,,0.0,0
2026-05-13,01085,亨鑫科技,1.63,13.99,910820,758928000.0,11.65,,0.0,0
2026-05-13,01769,思考樂教育,1.26,-15.44,13416970,848964123.0,13.32,,0.0,0
2026-05-14,02231,景業名邦集團,0.043,-35.82,5997490,70785439.0,31.39,,0.0,0
2026-05-14,08489,裕程物流,0.28,-16.42,696400,86121000.0,13.32,,0.0,0
2026-05-14,01025,嘉藝控股,0.25,-1.96,4976380,111841860.0,12.15,,0.0,0
2026-05-14,00726,築友智造科技,0.046,39.39,1021370,142650404.0,225.02,,0.0,0
2026-05-14,01737,亞洲實業集團,0.15,42.86,1836040,150000000.0,22.13,,0.0,0
2026-05-14,01740,新石文化,0.158,26.4,3686300,163925000.0,94.38,,0.0,0
2026-05-14,08480,飛霓控股,0.191,6.11,2394310,176354426.0,49.95,,0.0,0
2026-05-14,06909,百得利控股,0.287,-3.37,897370,178657500.0,45.98,,0.0,0
2026-05-14,01581,進升集團控股,0.44,29.41,5120810,182600000.0,62.0,,0.0,0
2026-05-14,01891,興合控股,0.187,11.98,963790,187000000.0,16.07,,0.0,0
2026-05-14,01835,瑞威資管,1.22,-0.81,735680,187074800.0,38.9,,0.0,0
2026-05-14,00442,域能控股,0.73,1.39,538010,189179500.0,10.76,,0.0,0
2026-05-14,01741,成志控股,0.27,-10.0,5312100,216000000.0,17.14,,0.0,0
2026-05-14,01417,浦江中國,0.54,151.16,4086080,218700000.0,4964.86,,0.0,0
2026-05-14,01962,訓修實業,0.438,4.78,1013030,269867568.0,14.02,,0.0,0
2026-05-14,01218,永義國際,2.69,-7.56,604980,398057608.0,302490.0,,0.0,0
2026-05-15,00428,中國天弓控股,0.25,0.0,576080,38564559.0,11.36,,0.0,0
2026-05-15,08619,NIU HOLDINGS,0.136,-11.11,986520,58974360.0,11.45,,0.0,0
2026-05-15,01591,汛和集團,0.166,13.7,1240160,88533333.0,29.18,,0.0,0
2026-05-15,08471,新達控股,1.34,52.27,4221280,98570400.0,14.89,,0.0,0
2026-05-15,08549,金葉國際集團,0.29,28.32,1936200,116000000.0,15.74,,0.0,0
2026-05-15,03878,VICON HOLDINGS,0.25,2.04,1239800,119900000.0,16.85,,0.0,0
2026-05-15,02699,新明中國,4.939,-1.08,1324900,129899197.0,11.87,,0.0,0
2026-05-15,01146,匯成國際控股,0.041,-8.89,875650,145363450.0,12.03,,0.0,0
2026-05-15,01559,均安控股,0.06,13.21,811570,165276028.0,106.52,,0.0,0
2026-05-15,00936,佳兆業資本,0.3,9.09,980900,318000000.0,22.46,,0.0,0
2026-05-15,01592,基石控股,0.3,88.68,13642050,434332922.0,82.11,,0.0,0
2026-05-15,08059,朝威控股,0.54,12.5,618190,545726700.0,100.72,,0.0,0
2026-05-15,00894,萬裕科技,1.23,23.0,19676120,589566638.0,11.12,,0.0,0
2026-05-15,00254,國家聯合資源,0.9,32.35,19515500,608186556.0,93.08,,0.0,0
2026-05-15,00209,萬維智能科技,4.6,5.75,56797360,683409028.0,14.85,,0.0,0
2026-05-18,09978,方圓生活服務,0.148,28.7,879790,59200000.0,13.42,,0.0,0
2026-05-18,01413,鑄帝控股,0.225,-28.57,9736460,73800000.0,20.14,,0.0,0
2026-05-18,08187,積木集團,0.58,16.0,4507040,87976627.0,35.97,,0.0,0
2026-05-18,01536,煜榮集團,0.335,28.85,1006800,152760000.0,21.04,,0.0,0
2026-05-18,01129,中國水業集團,0.3,-13.04,599960,189658178.0,40.28,,0.0,0
2026-05-18,01559,均安控股,0.084,40.0,1775400,231386439.0,20.0,,0.0,0
2026-05-18,01778,彩生活,0.165,-16.67,2625390,306802187.0,76.53,,0.0,0
2026-05-18,01473,環聯連訊,0.59,21.65,9023480,697640361.0,10.6,,0.0,0
2026-05-18,01463,C-LINK SQ,0.275,-11.29,839930,790419162.0,237.27,,0.0,0
2026-05-19,08187,積木集團,0.51,-12.07,14469880,77358758.0,25.53,,0.0,0
2026-05-19,01841,優越集團控股,0.235,2.17,677390,94000000.0,13.93,,0.0,0
2026-05-19,01536,煜榮集團,0.29,-13.43,2066200,132240000.0,14.04,,0.0,0
2026-05-19,01547,IBI GROUP HLDGS,0.3,21.46,532520,240000000.0,35.69,,0.0,0
2026-05-19,06033,電訊數碼控股,0.62,8.77,538760,250326860.0,42.97,,0.0,0
2026-05-19,02515,天津建發,0.98,-3.92,16321300,304527894.0,56.95,,0.0,0
2026-05-19,06893,衍生集團,0.285,109.56,30075140,311161860.0,59.33,,0.0,0
2026-05-19,01938,珠江鋼管,0.31,-3.12,928620,313454020.0,22.04,,0.0,0
2026-05-19,00520,呷哺呷哺,0.38,-6.17,4446430,412746303.0,10.82,,0.0,0
2026-05-19,01417,浦江中國,1.33,58.33,25001340,538650000.0,28.24,,0.0,0
2026-05-19,00528,金達控股,1.09,0.93,618960,686349020.0,37.89,,0.0,0
2026-05-19,02621,手回集團,3.06,2.68,35049100,692718516.0,277.5,,0.0,0
2026-05-19,02392,玄武雲,1.25,-2.34,3302600,693573750.0,11.47,,0.0,0
2026-05-19,01161,奧思集團,1.04,8.33,1203240,707774875.0,14.66,,0.0,0
2026-05-19,01463,C-LINK SQ,0.275,0.0,1636530,790419162.0,18.7,,0.0,0
2026-05-19,09689,金泰豐國際控股,0.72,20.0,631200,803520000.0,22.09,,0.0,0
2026-05-19,00727,中國豐匯,0.68,-2.86,580800,864853920.0,14.16,,0.0,0
2026-05-20,00204,資本界金控,0.214,4.9,2300335,53297797.0,29.57,,0.0,0
2026-05-20,01340,惠生國際,0.456,11.76,1565020,63122119.0,14.28,,0.0,0
2026-05-20,01835,瑞威資管,1.25,-13.79,2309320,191675000.0,16.13,,0.0,0
2026-05-20,01449,立德教育,0.31,16.98,1018220,248000000.0,19.79,,0.0,0
2026-05-20,01850,美好生活集團控股,1.58,-1.25,14141830,273024000.0,13.25,,0.0,0
2026-05-20,00833,華訊,0.68,15.25,12354540,321679562.0,52.12,,0.0,0
2026-05-20,02540,樂思集團,0.77,-8.33,4636700,462000000.0,12.15,,0.0,0
2026-05-20,00097,恆基發展,0.165,-1.79,545840,502809020.0,10.35,,0.0,0
2026-05-20,02295,豐城控股,1.83,-8.5,1767600,732000000.0,35.86,,0.0,0
2026-05-20,09689,金泰豐國際控股,0.7,-2.78,1380700,781200000.0,15.06,,0.0,0
2026-05-21,08042,高奧士人才集團,0.083,45.61,2229100,66400000.0,36.61,,0.0,0
2026-05-21,01340,惠生國際,0.544,19.3,5272780,75303581.0,25.33,,0.0,0
2026-05-21,01703,誼和股份,0.69,15.0,13810810,95220000.0,19.24,,0.0,0
2026-05-21,01129,中國水業集團,0.187,-35.52,1194211,118220265.0,13.82,,0.0,0
2026-05-21,02022,遊萊互動,0.067,21.82,1519500,134000000.0,70.28,,0.0,0
2026-05-21,06909,百得利控股,0.277,-8.28,1366410,172432500.0,11.29,,0.0,0
2026-05-21,00442,域能控股,0.75,-5.06,1373210,194362500.0,11.44,,0.0,0
2026-05-21,01752,澳洲成峰高教,0.118,19.19,607250,263357828.0,30.21,,0.0,0
2026-05-21,01985,美高域,1.52,4.11,11183300,465688480.0,145.89,,0.0,0
2026-05-21,00391,美亞娛樂資訊,0.1,0.0,2100000,592373852.0,22.98,,0.0,0
2026-05-21,01204,博維智慧,1.6,3.9,646900,800000000.0,13.57,,0.0,0
2026-05-22,00162,世紀金花,0.081,88.37,3314580,93125272.0,207.84,,0.0,0
2026-05-22,01927,久久王,0.236,13.46,1204500,186912000.0,10.86,,0.0,0
2026-05-22,02129,LEGION CONSO,0.2,29.03,3953200,250000000.0,35.92,,0.0,0
2026-05-22,00524,長城天下,1.07,40.79,2136350,252816925.0,10.35,,0.0,0
2026-05-22,00021,大中華控股,0.082,9.33,646470,325969139.0,16.04,,0.0,0
2026-05-22,01416,CTR HOLDINGS,0.241,20.5,1610200,337400000.0,12.52,,0.0,0
2026-05-22,01767,TS WONDERS,0.338,3.05,1126100,338000000.0,15.94,,0.0,0
2026-05-22,03913,合景悠活,0.189,-0.53,1854480,382887335.0,11.45,,0.0,0
2026-05-22,00229,利民實業,0.89,2.3,894030,446179125.0,55.91,,0.0,0
2026-05-22,03882,天彩控股,0.465,-3.12,772690,468993167.0,23.31,,0.0,0
2026-05-22,00159,布萊克萬礦業,0.058,-17.14,841100,538253464.0,16.52,,0.0,0
2026-05-22,01203,廣南(集團),0.638,-7.27,1046800,579044516.0,13.39,,0.0,0
2026-05-22,00368,德合集團,0.99,19.28,5261440,792000000.0,30.06,,0.0,0
2026-05-22,06989,卓越商企服務,0.75,-5.06,7383550,915261000.0,31.68,,0.0,0
2026-05-26,03728,正利控股,0.06,-7.69,893160,60780000.0,120.6,,0.0,0
2026-05-26,01259,未來發展控股,0.035,12.9,754080,77117635.0,17.29,,0.0,0
2026-05-26,08007,環球戰略集團,0.47,5.62,2853450,106369192.0,13.28,,0.0,0
2026-05-26,00310,嘉進投資國際,0.187,2.75,1314860,116151688.0,134.5,,0.0,0
2026-05-26,08490,駿碼半導體,0.204,37.84,8808110,143922000.0,42.34,,0.0,0
2026-05-26,01452,迪諾斯環保,0.189,26.0,908900,145661869.0,13.17,,0.0,0
2026-05-26,00356,鼎立資本,0.87,1.75,784830,175216839.0,51.53,,0.0,0
2026-05-26,01793,偉工控股,0.275,0.0,1462720,220000000.0,13.3,,0.0,0
2026-05-26,06663,國際永勝集團,0.33,3.12,577250,264000000.0,30.16,,0.0,0
2026-05-26,00243,品質國際,0.8,45.45,17199220,277192426.0,21.27,,0.0,0
2026-05-26,00524,長城天下,1.41,31.78,5927760,333151275.0,15.44,,0.0,0
2026-05-26,00021,大中華控股,0.091,10.98,1696460,361746240.0,16.17,,0.0,0
2026-05-26,01909,火岩控股,2.15,7.5,1026700,522065238.0,21.08,,0.0,0
2026-05-26,00225,博富臨置業,5.21,-4.4,637860,574034596.0,59.54,,0.0,0
2026-05-26,02250,小黃鴨德盈,0.6,-1.64,627770,605013000.0,16.72,,0.0,0
2026-05-26,09919,艾德韋宣集團,0.835,-3.47,2593660,621422030.0,76.76,,0.0,0
2026-05-26,01693,璋利國際,7.95,-0.5,4093140,638212008.0,29.56,,0.0,0
2026-05-26,02298,都市麗人,0.344,-10.42,7014310,773813281.0,11.48,,0.0,0
2026-05-26,01410,安領國際,0.87,7.41,10933400,878453790.0,10.4,,0.0,0
2026-05-27,08069,飛道旅遊科技,0.52,22.35,598770,21234564.0,17.42,,0.0,0
2026-05-27,00197,亨泰,0.28,0.0,709980,58578927.0,26.09,,0.0,0
2026-05-27,08291,港娛國際,0.305,0.0,585600,65066666.0,92.23,,0.0,0
2026-05-27,00145,信能低碳,0.208,9.47,8179330,76169978.0,37.8,,0.0,0
2026-05-27,08275,中國新消費集團,0.1,9.89,951800,95998554.0,16.99,,0.0,0
2026-05-27,01162,瑩嵐集團,0.206,8.99,2871900,123600000.0,12.36,,0.0,0
2026-05-27,02028,映美控股,0.189,42.11,4176470,162225145.0,123.53,,0.0,0
2026-05-27,00396,興利(香港)控股,0.21,-38.24,6961840,169700165.0,14.23,,0.0,0
2026-05-27,08283,中食民安,0.55,-6.78,5726730,190080000.0,55.7,,0.0,0
2026-05-27,06988,樂享集團,0.088,-10.2,1583000,208729594.0,10.77,,0.0,0
2026-05-27,01245,NIRAKU,0.188,15.34,827210,224819886.0,37.81,,0.0,0
2026-05-27,01446,鴻福堂,0.365,-1.35,836620,239419560.0,22.03,,0.0,0
2026-05-27,01289,盛力達科技,1.966,6.5,1156580,251648000.0,14.31,,0.0,0
2026-05-27,00828,王朝酒業,0.189,-7.35,810500,266188712.0,24.02,,0.0,0
2026-05-27,02239,國微控股,1.52,33.33,4115870,493896625.0,33.1,,0.0,0
2026-05-27,02501,邁越科技,1.05,0.0,750100,525000000.0,15.33,,0.0,0
2026-05-27,02372,偉立控股,0.67,36.73,9219000,536000001.0,24.26,,0.0,0
2026-05-27,06188,迪信通,0.76,31.03,1138900,673709904.0,19.09,,0.0,0
2026-05-27,00618,北大資源,0.325,4.84,1476640,889660616.0,13.74,,0.0,0
2026-05-28,01259,未來發展控股,0.046,35.29,10317840,101354606.0,80.73,,0.0,0
2026-05-28,01068,雨潤食品,0.094,-8.74,933950,171339031.0,11.74,,0.0,0
2026-05-28,01679,瑞斯康集團,0.9,73.08,7697960,194232456.0,30.17,,0.0,0
2026-05-28,08070,僑洋國際控股,1.1,30.95,807850,220000000.0,20.79,,0.0,0
2026-05-28,00681,中民控股,0.026,-10.34,1080710,232298591.0,12.23,,0.0,0
2026-05-28,02028,映美控股,0.41,116.93,20690360,351916981.0,45.83,,0.0,0
2026-05-28,00021,大中華控股,0.097,6.59,2848700,385597640.0,11.75,,0.0,0
2026-05-28,00689,長盈集團(控股),0.244,-2.4,29045080,453286538.0,14.11,,0.0,0
2026-05-28,08521,智雲國際控股,0.78,1.3,883950,498420000.0,54.8,,0.0,0
2026-05-28,00994,中天宏信,0.39,13.04,5921100,503492340.0,16.09,,0.0,0
2026-05-28,01685,博耳電力,0.69,25.45,10189440,533900610.0,35.01,,0.0,0
2026-05-28,00532,王氏港建,0.75,56.25,11063730,547423473.0,14.76,,0.0,0
2026-05-28,02239,國微控股,2.18,43.42,10964690,708351738.0,20.8,,0.0,0
2026-05-28,01082,源宇宙教育,1.47,3.52,791480,893828914.0,11.67,,0.0,0
2026-05-29,06128,烯石電車新材料,0.065,16.07,3722790,61185367.0,21.3,,0.0,0
2026-05-29,01323,華盛國際控股,0.134,3.08,1065620,121507816.0,16.57,,0.0,0
2026-05-29,06918,九泰數智,0.152,-1.94,5177120,132906794.0,11.7,,0.0,0
2026-05-29,01472,生興控股,0.14,32.08,3293880,140000000.0,23.56,,0.0,0
2026-05-29,02310,時代環球集團,0.204,78.95,2877030,222946948.0,69.9,,0.0,0
2026-05-29,08070,僑洋國際控股,1.51,37.27,2053600,302000000.0,17.23,,0.0,0
2026-05-29,03997,電訊首科,2.79,30.37,5154610,358074180.0,10.42,,0.0,0
2026-05-29,06911,瀾滄古茶,2.4,-13.04,970240,360000000.0,82.0,,0.0,0
2026-05-29,02369,酷派集團,1.0,13.64,11312470,397930198.0,19.7,,0.0,0
2026-05-29,02497,富景中國控股,0.85,49.12,3130200,425000000.0,41.38,,0.0,0
2026-05-29,02651,大眾口腔,12.084,-0.33,4205600,611197144.0,17.1,,0.0,0
2026-05-29,00254,國家聯合資源,0.98,13.95,38687480,662247583.0,15.83,,0.0,0
2026-05-29,02028,映美控股,0.96,134.15,61465230,824000736.0,24.4,,0.0,0
2026-05-29,02496,友芝友生物-B,4.3,0.0,2806400,833551560.0,4677.33,,0.0,0
2026-06-01,08081,白居易控股,0.013,-13.33,683070,67028456.0,19.89,,0.0,0
2026-06-01,00171,銀建國際,0.045,-10.0,843490,103718232.0,30.9,,0.0,0
2026-06-01,02112,恩典生命科技,0.072,4.35,5952000,108000000.0,55.45,,0.0,0
2026-06-01,01949,佰達國際控股,0.58,-3.33,780120,133632000.0,50.28,,0.0,0
2026-06-01,01468,嘉高達資本,0.325,6.56,5812400,135470059.0,32.94,,0.0,0
2026-06-01,01314,翠華控股,0.131,-7.75,754310,184870665.0,108.11,,0.0,0
2026-06-01,00380,中國管業,0.147,15.75,1417840,195843102.0,66.6,,0.0,0
2026-06-01,00889,連達科技控股,1.35,213.95,33639620,432000000.0,288.9,,0.0,0
2026-06-01,01831,十方控股,0.475,15.85,4604800,510838536.0,18.5,,0.0,0
2026-06-01,02000,晨訊科技,0.315,18.87,773930,667499900.0,36.95,,0.0,0
2026-06-01,01846,德視佳,2.587,-0.77,684000,829666422.0,13.38,,0.0,0
2026-06-01,00301,三和精化,1.95,9.55,15714270,917396493.0,104.29,,0.0,0
2026-06-01,00314,思派健康,1.32,-8.97,8544000,957995430.0,10.97,,0.0,0
2026-06-02,08471,新達控股,0.42,-30.0,3123690,30895200.0,12.75,,0.0,0
2026-06-02,08311,圓美光電,0.085,11.84,1185540,126113408.0,311.82,,0.0,0
2026-06-02,01949,佰達國際控股,0.56,-3.45,1947520,129024000.0,20.82,,0.0,0
2026-06-02,08160,GOLDWAY EDU,0.68,13.33,647210,146058519.0,10.08,,0.0,0
2026-06-02,08031,易通訊集團,0.54,74.19,7822920,191562300.0,190.19,,0.0,0
2026-06-02,00889,連達科技控股,0.73,-45.93,36965620,233600000.0,10.67,,0.0,0
2026-06-02,00989,中國長白山國際,0.85,41.67,1253760,306154649.0,13.18,,0.0,0
2026-06-02,01633,上諭集團,0.47,14.63,3760100,321832500.0,13.71,,0.0,0
2026-06-02,01399,銳信控股,0.56,38.27,5400650,610400698.0,11.71,,0.0,0
2026-06-02,06162,天瑞汽車內飾,0.295,21.9,17415200,708000000.0,15.45,,0.0,0
2026-06-02,02350,數科集團,0.836,10.44,8775600,731500000.0,15.94,,0.0,0
2026-06-03,08315,新都酒店,0.1,38.89,700600,58144225.0,125.26,,0.0,0
2026-06-03,08379,盈證國際,0.131,-9.03,599800,104800000.0,16.19,,0.0,0
2026-06-03,01771,新豐泰集團,0.242,44.05,4027390,145200000.0,943.18,,0.0,0
2026-06-03,00385,建聯集團,0.29,11.54,1777570,172520781.0,82.45,,0.0,0
2026-06-03,00605,中國金融投資管理,0.92,22.67,5991460,192427262.0,113.44,,0.0,0
2026-06-03,01745,驢跡科技,3.9,-12.36,2066400,197402478.0,10.76,,0.0,0
2026-06-03,09968,匯景控股,0.043,22.86,1301040,225922000.0,17.34,,0.0,0
2026-06-03,00865,建德國際控股,0.052,40.54,1878960,303575464.0,44.58,,0.0,0
2026-06-03,00423,經濟日報集團,0.71,-4.05,870600,306436000.0,32.87,,0.0,0
2026-06-03,02258,華滋國際海洋,0.439,118.41,22125270,362350600.0,5979.8,,0.0,0
2026-06-03,02322,新質數字,0.095,2.15,1638150,419957000.0,14.09,,0.0,0
2026-06-03,02165,領悅服務集團,1.62,-1.22,658500,462809700.0,13.18,,0.0,0
2026-06-03,02439,中寶新材,0.415,9.21,39636200,498000000.0,41.1,,0.0,0
2026-06-03,00353,能源國際投資,0.385,-1.28,650450,814491713.0,13.97,,0.0,0
2026-06-03,01085,亨鑫科技,1.75,9.38,1232180,814800000.0,17.51,,0.0,0
2026-06-03,02581,明基醫院,2.94,-5.47,6862500,917118303.0,10.49,,0.0,0
2026-06-04,09978,方圓生活服務,0.233,45.63,14861590,93200000.0,135.73,,0.0,0
2026-06-04,00110,中國長遠,0.395,-2.47,587520,110029576.0,10.97,,0.0,0
2026-06-04,03662,星悅康旅,0.27,-5.26,3035530,196087500.0,17.77,,0.0,0
2026-06-04,01975,新興印刷,0.415,0.0,592080,199200000.0,12.16,,0.0,0
2026-06-04,08426,雅居投資控股,0.26,4.0,11224950,208000000.0,1620.93,,0.0,0
2026-06-04,00757,陽光能源,0.065,-5.8,580830,216045124.0,10.97,,0.0,0
2026-06-04,01732,象興科技,0.184,-4.17,2572000,235520000.0,10.34,,0.0,0
2026-06-04,01540,澳獅環球,0.51,24.39,4728450,254322630.0,1562.61,,0.0,0
2026-06-04,01592,基石控股,0.179,-48.86,19537720,259151976.0,21.53,,0.0,0
2026-06-04,01080,勝利管道,0.081,14.08,597980,313823614.0,17.17,,0.0,0
2026-06-04,01130,中國環境資源,0.61,1.67,3601000,343350180.0,12.29,,0.0,0
2026-06-04,08229,未來數據集團,0.62,8.77,5553200,344397600.0,48.18,,0.0,0
2026-06-04,01490,AI X TECH,0.31,21.57,6352700,382726000.0,118.88,,0.0,0
2026-06-04,00672,眾安集團,0.097,-2.02,1296770,546673551.0,13.26,,0.0,0
2026-06-04,01622,力高集團,0.202,17.44,3152760,717425083.0,22.48,,0.0,0
2026-06-04,00532,王氏港建,1.03,77.59,40322200,751794903.0,11.34,,0.0,0
2026-06-05,08317,財華社集團,0.106,10.42,1966960,105979665.0,15.85,,0.0,0
2026-06-05,00110,中國長遠,0.4,1.27,4360440,111422355.0,41.67,,0.0,0
2026-06-05,01759,中油潔能控股,0.62,-15.07,1045500,133920000.0,37.7,,0.0,0
2026-06-05,03708,中國供應鏈產業,0.199,-3.4,3117710,144728720.0,21.96,,0.0,0
2026-06-05,01933,元力控股,0.355,62.1,28560000,178894148.0,560.22,,0.0,0
2026-06-05,01962,訓修實業,0.46,4.55,553570,283422560.0,19.33,,0.0,0
2026-06-05,00725,恆都集團,1.49,35.45,1741460,296447420.0,36.19,,0.0,0
2026-06-05,00987,中國再生能源投資,0.176,6.67,1941320,441083714.0,11.35,,0.0,0
2026-06-05,01480,恩達集團控股,1.86,35.77,32984770,446400000.0,86.98,,0.0,0
2026-06-05,01720,普天通信集團,0.79,69.89,50158300,869000000.0,20.94,,0.0,0
2026-06-05,02543,大行科工,28.5,-7.11,13976320,934481968.0,10.81,,0.0,0
2026-06-08,01647,雄岸科技,0.049,-16.95,505800,58556960.0,11.08,,0.0,0
2026-06-08,08072,蘭谷股份,0.415,-6.74,2838600,69864891.0,21835.38,,0.0,0
2026-06-08,02358,久融控股,0.013,18.18,758620,71136000.0,25.99,,0.0,0
2026-06-08,08223,紫元元,0.285,1.79,963580,147060000.0,19.97,,0.0,0
2026-06-08,01305,偉志控股,0.74,19.35,740310,160303240.0,16.54,,0.0,0
2026-06-08,01059,看通集團,0.43,7.5,4152150,161264408.0,519.67,,0.0,0
2026-06-08,01669,環球信貸集團,1.35,22.73,9057980,540000000.0,172.68,,0.0,0
2026-06-08,01011,泰凌醫藥,0.43,-20.37,623130,772522342.0,10.82,,0.0,0
2026-06-08,00929,國際精密,0.742,4.21,13109330,780772568.0,78.92,,0.0,0
2026-06-09,01825,STERLING GP,1.1,22.22,2279120,45619200.0,304.13,,0.0,0
2026-06-09,00401,萬嘉集團,0.092,-48.31,2022120,103832645.0,39.81,,0.0,0
2026-06-09,02324,首都創投,0.116,0.0,1652950,104429754.0,20.18,,0.0,0
2026-06-09,00776,帝國科技集團,0.457,1.56,8336130,307029760.0,33.54,,0.0,0
2026-06-09,01613,協同通信,0.201,12.92,3628160,308708763.0,19.82,,0.0,0
2026-06-09,01251,華油能源,0.249,4.18,1496870,486581856.0,12.0,,0.0,0
2026-06-10,00130,慕詩國際,0.206,3.52,951730,59313580.0,49.61,,0.0,0
2026-06-10,08131,諾亞智能,0.107,13.83,827400,76955592.0,13.43,,0.0,0
2026-06-10,00657,環科國際,0.047,30.56,663020,91476763.0,20.79,,0.0,0
2026-06-10,01312,華控康泰,0.022,-18.52,905130,122948579.0,31.2,,0.0,0
2026-06-10,06193,泰林科建,0.41,51.85,2204860,164000000.0,212.29,,0.0,0
2026-06-10,01795,亞東集團,0.56,3.7,818610,336000000.0,10.39,,0.0,0
2026-06-10,01218,永義國際,2.45,1.24,867220,362543175.0,105.62,,0.0,0
