code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days
01222,宏安集團,2025-07-07,1,0,0.024,0.024,eod_proxy,0,290,-4.1667,-4.1667,-4.1667,16.6667,4.1667,-4.1667,0,0,0,0,0,0,0,0,0,0,0,0,,
01225,隆成金融,2025-08-25,1,0,0.29,0.29,eod_proxy,0,255,-23.7931,-28.2759,-29.3103,-32.4138,-8.6207,-29.3103,0,0,0,0,0,0,0,0,0,0,0,0,,
01226,中國投融資,2025-09-10,1,0,0.79,0.79,eod_proxy,0,243,1.2658,5.0633,5.0633,-2.5316,11.3924,-1.2658,0,0,0,0,0,0,0,0,0,0,0,0,,
01229,南南資源,2026-03-12,1,0,0.23,0.23,eod_proxy,0,121,-0.4348,-5.2174,-12.1739,-26.5217,1.7391,-13.0435,0,0,0,0,0,0,0,0,0,0,0,0,,
01232,金輪天地控股,2026-07-07,1,0,0.32,0.32,eod_proxy,0,45,3.125,-6.25,6.25,,7.8125,-20.3125,0,0,0,0,0,0,0,0,0,0,0,0,,
01233,時代中國控股,2025-07-08,1,0,0.198,0.198,eod_proxy,0,289,-0.5051,2.5253,-3.0303,-2.5253,7.0707,-3.0303,0,0,0,0,0,0,0,0,0,0,0,0,,
01235,專業旅運,2025-06-26,1,0,0.165,0.165,eod_proxy,0,296,-2.4242,-9.697,-9.0909,7.8788,-2.4242,-12.1212,0,0,0,0,0,0,0,0,0,0,0,0,,
01237,中科生物,2025-07-18,1,0,0.67,0.67,eod_proxy,0,281,-11.9403,0.0,76.1194,34.3284,86.5672,-13.4328,0,0,0,0,0,0,0,0,0,0,0,0,,
01239,TEAMWAY INTL GP,2025-09-16,1,0,0.232,0.232,eod_proxy,0,239,16.3793,2.1552,29.3103,96.1207,35.7759,1.2931,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,85
01240,青建國際,2025-10-02,1,0,0.196,0.196,eod_proxy,0,228,-4.5918,-1.0204,-5.102,-3.0612,-0.5102,-5.102,0,0,0,0,0,0,0,0,0,0,0,0,,
01241,雙樺控股,2025-08-13,1,0,0.2,0.2,eod_proxy,0,263,-14.0,-0.5,3.0,10.0,3.0,-21.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01243,宏安地產,2026-07-17,1,0,0.032,0.032,eod_proxy,0,37,3.125,0.0,0.0,,6.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01244,思路迪醫藥股份,2026-05-11,1,0,2.71,2.71,eod_proxy,0,83,24.7232,30.2583,10.3321,-17.3432,38.0074,-4.428,0,0,0,0,0,0,0,0,0,0,0,0,,
01245,NIRAKU,2025-09-11,1,0,0.175,0.175,eod_proxy,0,242,1.7143,0.5714,4.0,19.4286,6.2857,-1.1429,0,0,0,0,0,0,0,0,0,0,0,0,,
01251,華油能源,2026-01-20,1,0,0.199,0.199,eod_proxy,0,155,8.5427,23.1156,48.2412,25.6281,65.8291,-5.5276,0,0,0,0,0,0,0,0,0,0,0,0,,
01253,綠博生態,2025-07-09,1,0,0.15,0.15,eod_proxy,0,288,6.6667,13.3333,20.0,33.3333,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01255,TATA健康,2026-04-14,1,0,2.38,2.38,eod_proxy,0,101,-15.9664,-24.3697,-21.8487,15.5462,-15.1261,-24.3697,0,0,0,0,0,0,0,0,0,0,0,0,,
01259,未來發展控股,2025-08-12,1,0,0.038,0.038,eod_proxy,0,264,2.6316,-2.6316,-18.4211,-13.1579,5.2632,-21.0526,0,0,0,0,0,0,0,0,0,0,0,0,,
01260,皓天財經集團,2025-08-18,1,0,0.41,0.41,eod_proxy,0,260,7.3171,1.2195,1.2195,7.3171,12.1951,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01262,蠟筆小新食品,2025-11-11,1,0,1.81,1.81,eod_proxy,0,202,-3.3149,-8.8398,1.6575,148.6188,1.6575,-12.7072,0,0,0,0,0,0,1,0,0,1,0,1,PLACING,86
01265,天津津燃公用,2025-07-22,1,0,0.227,0.227,eod_proxy,0,279,3.0837,0.0,-1.3216,-1.7621,3.0837,-3.9648,0,0,0,0,0,0,0,0,0,0,0,0,,
01268,美東汽車,2026-07-17,1,0,0.455,0.455,eod_proxy,0,37,-1.0989,-14.2857,-15.3846,,5.4945,-21.978,0,0,0,0,0,0,0,0,0,0,0,0,,
01273,香港信貸,2025-10-17,1,0,0.524,0.524,eod_proxy,0,218,-1.9084,3.8168,9.542,14.5038,11.4504,-1.9084,0,0,0,0,0,0,0,0,0,0,0,0,,
01278,中國新城鎮,2025-06-26,1,0,0.099,0.099,eod_proxy,0,296,32.3232,34.3434,27.2727,-2.0202,38.3838,2.0202,0,0,0,0,0,0,0,0,0,0,0,0,,
01281,鑫達投資控股,2026-02-10,1,0,0.1,0.1,eod_proxy,0,140,2.0,-6.0,-7.0,3.0,5.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01282,中澤豐,2025-07-03,1,0,0.136,0.136,eod_proxy,0,292,-4.4118,25.0,20.5882,14.7059,27.9412,-9.5588,0,0,0,0,0,0,0,0,0,0,0,0,,
01284,新傳企劃,2025-08-20,1,0,0.423,0.423,eod_proxy,0,258,-16.5485,-17.7305,-23.1678,-25.5319,-7.0922,-23.1678,0,0,0,0,0,0,0,0,0,0,0,0,,
01285,嘉士利集團,2025-08-28,1,0,0.9,0.9,eod_proxy,0,252,-8.8889,-2.2222,6.6667,18.8889,6.6667,-8.8889,0,0,0,0,0,0,0,0,0,0,0,0,,
01289,盛力達科技,2025-08-27,1,0,2.366,2.366,eod_proxy,0,253,-12.257,-10.5664,-4.6492,10.989,-2.1133,-14.7929,0,0,0,0,0,0,0,0,0,0,0,0,,
01290,中國匯融,2025-07-07,1,0,0.67,0.67,eod_proxy,0,290,-10.4478,-11.9403,-11.9403,-5.9701,0.0,-14.9254,0,0,0,0,0,0,0,0,0,0,0,0,,
01292,長安民生物流,2025-08-27,1,0,3.91,3.91,eod_proxy,0,253,6.3939,6.6496,12.7877,-2.046,13.2992,0.5115,0,0,0,0,0,0,0,0,0,0,0,0,,
01298,雲能國際,2025-07-16,1,0,1.23,1.23,eod_proxy,0,283,-10.5691,-21.1382,-10.5691,-20.3252,10.5691,-22.7642,0,0,0,0,0,0,0,0,0,0,0,0,,
01301,德基科技控股,2026-03-02,1,0,0.52,0.52,eod_proxy,0,129,-13.4615,-18.2692,-36.5385,-36.5385,-8.6538,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01303,匯力資源,2026-06-18,1,0,0.27,0.27,eod_proxy,0,56,11.1111,-22.2222,-19.2593,,18.5185,-22.2222,0,0,0,0,0,0,0,0,0,0,0,0,,
01305,偉志控股,2025-06-26,1,0,0.79,0.79,eod_proxy,0,296,0.0,-1.2658,7.5949,18.9873,7.5949,-1.2658,0,0,0,0,0,0,0,0,0,0,0,0,,
01312,華控康泰,2025-09-17,1,0,0.04,0.04,eod_proxy,0,238,-25.0,-15.0,-25.0,-22.5,-12.5,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01314,翠華控股,2025-09-05,1,0,0.185,0.185,eod_proxy,0,246,-2.1622,0.0,-1.0811,-10.8108,2.1622,-3.7838,0,0,0,0,0,0,0,0,0,0,0,0,,
01315,綠色經濟,2025-07-10,1,0,0.147,0.147,eod_proxy,0,287,-4.0816,-5.4422,1.3605,2.0408,2.7211,-11.5646,0,0,0,0,0,0,0,0,0,0,0,0,,
01319,靄華押業信貸,2025-10-31,1,0,0.239,0.239,eod_proxy,0,209,6.2762,8.3682,6.2762,8.3682,12.5523,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01321,中國新城市,2026-03-30,1,0,0.52,0.52,eod_proxy,0,109,23.0769,53.8462,46.1538,25.0,73.0769,-18.2692,0,0,0,0,0,0,0,0,0,0,0,0,,
01323,華盛國際控股,2026-05-07,1,0,0.142,0.142,eod_proxy,0,85,-2.8169,-15.493,-10.5634,55.6338,0.0,-24.6479,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,35
01327,勵時集團,2025-10-21,1,0,0.73,0.73,eod_proxy,0,216,-8.2192,-10.9589,-12.3288,-4.1096,0.0,-12.3288,0,0,0,0,0,0,0,0,0,0,0,0,,
01328,金湧投資,2026-02-26,1,0,3.4,3.4,eod_proxy,0,131,-7.0588,-8.8235,-15.8824,46.7647,-5.8824,-20.5882,0,0,0,0,0,0,0,0,0,0,0,0,,
01332,透雲生物,2025-09-11,1,0,0.124,0.124,eod_proxy,0,242,-15.3226,-19.3548,-37.0968,121.7742,4.8387,-38.7097,0,0,0,0,0,0,0,0,0,0,0,0,,
01334,瑞昌國際控股,2025-07-24,1,0,0.91,0.91,eod_proxy,0,277,1.0989,7.6923,7.6923,23.0769,12.0879,-2.1978,0,0,0,0,0,0,0,0,0,0,0,0,,
01335,順泰控股,2025-08-28,1,0,0.15,0.15,eod_proxy,0,252,-10.0,-8.0,-7.3333,-9.3333,3.3333,-11.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01338,霸王集團,2026-08-05,1,0,0.029,0.029,eod_proxy,0,24,-3.4483,0.0,3.4483,,6.8966,-3.4483,0,0,0,0,0,0,0,0,0,0,0,0,,
01340,惠生國際,2025-08-13,1,0,0.392,0.392,eod_proxy,0,263,0.0,6.1224,2.0408,-12.2449,22.449,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01341,昊天國際建投,2026-03-03,1,0,0.067,0.067,eod_proxy,0,79,-50.7463,-50.7463,-53.7313,-58.209,-5.9701,-55.2239,1,1,1,1,1,1,1,0,0,0,1,0,CONSOLIDATION,57
01343,偉源控股,2025-11-06,1,0,0.156,0.156,eod_proxy,0,205,-26.9231,-32.6923,-28.2051,-24.359,-8.3333,-39.7436,0,0,0,0,0,0,0,0,0,0,0,0,,
01346,利華控股集團,2025-07-02,1,0,1.14,1.14,eod_proxy,0,293,10.5263,13.1579,21.0526,33.3333,21.0526,0.8772,0,0,0,0,0,0,0,0,0,0,0,0,,
01348,滉達富控股,2025-08-01,1,0,0.071,0.071,eod_proxy,0,271,2.8169,0.0,97.1831,81.6901,97.1831,-1.4085,0,0,0,0,0,0,1,1,0,0,0,0,GO,139
01351,輝煌明天,2025-07-22,1,0,0.315,0.315,eod_proxy,0,279,6.3492,9.5238,14.2857,106.3492,15.873,3.1746,0,0,0,0,0,0,1,1,0,0,0,0,GO,57
01354,經發物業,2026-05-08,1,0,2.4,2.4,eod_proxy,0,84,-5.0,-4.5833,-21.6667,-19.7917,-0.8333,-21.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01355,生物系統工程,2025-08-07,1,0,0.101,0.101,eod_proxy,0,267,0.9901,10.8911,-26.7327,19.802,13.8614,-26.7327,0,0,0,0,0,0,0,0,0,0,0,0,,
01362,新龍移動,2025-10-02,1,0,0.53,0.53,eod_proxy,0,228,-14.1509,-16.9811,-8.4906,1.8868,-3.7736,-16.9811,0,0,0,0,0,0,0,0,0,0,0,0,,
01370,奧威控股,2026-02-11,1,0,0.248,0.248,eod_proxy,0,139,10.8871,6.8548,-15.3226,-10.0806,14.9194,-15.3226,0,0,0,0,0,0,0,0,0,0,0,0,,
01371,中國生態旅遊,2026-04-02,1,0,1.81,1.81,eod_proxy,0,106,-10.4972,-3.3149,0.5525,-36.4641,2.2099,-10.4972,0,0,0,0,0,0,0,0,0,0,0,0,,
01373,國際家居零售,2025-07-14,1,0,0.845,0.845,eod_proxy,0,285,-1.1834,-3.5503,0.0,-8.8757,8.284,-7.1006,0,0,0,0,0,0,0,0,0,0,0,0,,
01376,RAFFLESINTERIOR,2025-07-24,1,0,0.116,0.116,eod_proxy,0,169,,,96.5517,137.069,,,0,0,0,0,0,0,1,1,0,0,0,0,GO,14
01379,溫嶺工量刃具,2025-09-08,1,0,3.664,3.664,eod_proxy,0,245,-6.8231,-5.7314,0.2729,-5.7314,0.2729,-6.8231,0,0,0,0,0,0,0,0,0,0,0,0,,
01380,中國金石,2025-11-13,1,0,0.171,0.171,eod_proxy,0,200,8.1871,19.883,239.1813,402.924,291.8129,-6.4327,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,162
01389,美捷匯控股,2025-08-08,1,0,0.38,0.38,eod_proxy,0,266,-9.2105,-11.8421,2.6316,57.8947,2.6316,-11.8421,0,0,0,0,0,0,0,0,0,0,0,0,,
01393,恆鼎實業,2025-07-22,1,0,0.071,0.071,eod_proxy,0,279,2.8169,5.6338,-8.4507,-11.2676,5.6338,-8.4507,0,0,0,0,0,0,0,0,0,0,0,0,,
01397,碧瑤綠色集團,2025-08-08,1,0,0.83,0.83,eod_proxy,0,266,1.2048,3.6145,27.7108,43.3735,27.7108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01399,銳信控股,2025-10-27,1,0,0.208,0.208,eod_proxy,0,212,-5.2885,-7.6923,-9.1346,-12.5,8.6538,-16.3462,0,0,0,0,0,0,0,0,0,0,0,0,,
01400,滿地科技股份,2025-08-26,1,0,0.02,0.02,eod_proxy,0,254,5.0,0.0,15.0,0.0,15.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01401,未來機器有限公司,2026-05-05,1,0,0.475,0.475,eod_proxy,0,87,-2.1053,-26.3158,-34.7368,-50.5263,2.1053,-34.7368,0,0,0,0,0,0,0,0,0,0,0,0,,
01402,超智能控股,2025-11-05,1,0,0.26,0.26,eod_proxy,0,206,-9.6154,-11.1538,-11.5385,-12.3077,-9.6154,-11.5385,0,0,0,0,0,0,0,0,0,0,0,0,,
01407,交運燃氣,2025-07-17,1,0,0.539,0.539,eod_proxy,0,282,-9.2764,9.2764,9.2764,12.987,18.5529,-9.2764,0,0,0,0,0,0,0,0,0,0,0,0,,
01408,濠江機電,2026-01-16,1,0,0.278,0.278,eod_proxy,0,157,-3.5971,-7.1942,41.3669,53.9568,41.3669,-10.7914,0,0,0,0,0,0,0,0,0,0,0,0,,
01410,安領國際,2025-11-24,1,0,0.38,0.38,eod_proxy,0,193,52.6316,52.6316,42.1053,71.0526,86.8421,-2.6316,0,0,0,0,0,0,0,0,0,0,0,0,,
01412,雋思集團,2025-11-13,1,0,1.66,1.66,eod_proxy,0,200,-2.4096,-3.012,-4.8193,-31.3253,0.0,-5.4217,0,0,0,0,0,0,0,0,0,0,0,0,,
01413,鑄帝控股,2025-08-21,1,0,0.35,0.35,eod_proxy,0,257,4.2857,11.4286,41.4286,40.0,42.8571,-4.2857,0,0,0,0,0,0,1,0,0,1,1,0,PLACING,81
01416,CTR HOLDINGS,2025-10-27,1,0,0.23,0.23,eod_proxy,0,212,32.6087,34.7826,5.2174,-28.2609,34.7826,-4.7826,0,0,0,0,0,0,0,0,0,0,0,0,,
01417,浦江中國,2026-05-14,1,0,0.54,0.54,eod_proxy,0,80,201.8519,203.7037,246.2963,1635.1852,,,0,0,0,0,0,0,1,1,0,0,0,0,GO,32
01418,盛諾集團,2025-08-05,1,0,0.255,0.255,eod_proxy,0,269,1.9608,-6.6667,-8.2353,-5.4902,1.9608,-13.7255,0,0,0,0,0,0,0,0,0,0,0,0,,
01419,盈健醫療,2025-07-23,1,0,0.95,0.95,eod_proxy,0,278,-2.1053,-5.2632,30.5263,-13.6842,41.0526,-5.2632,0,0,0,0,0,0,0,0,0,0,0,0,,
01420,川控股,2025-11-20,1,0,0.171,0.171,eod_proxy,0,195,4.0936,-1.1696,-0.5848,81.2865,11.6959,-3.5088,0,0,0,0,0,0,0,0,0,0,0,0,,
01421,恆昌集團國際,2025-07-07,1,0,0.5,0.5,eod_proxy,0,290,20.0,18.0,12.0,-22.0,20.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01425,捷隆控股,2026-06-18,1,0,0.582,0.582,eod_proxy,0,56,6.8729,6.5292,8.2474,,8.2474,-1.7182,0,0,0,0,0,0,0,0,0,0,0,0,,
01429,天任集團,2025-09-24,1,0,0.053,0.053,eod_proxy,0,233,7.5472,-9.434,66.0377,86.7925,66.0377,-16.9811,0,0,0,0,0,0,1,1,0,0,0,0,GO,121
01433,常達控股,2025-12-04,1,0,0.103,0.103,eod_proxy,0,76,-3.8835,-4.8544,-7.767,-8.7379,-0.9709,-7.767,0,0,0,0,0,0,0,0,0,0,0,0,,
01442,鷹輝物流,2025-10-21,1,0,0.335,0.335,eod_proxy,0,216,-4.4776,-4.4776,2.9851,-4.4776,2.9851,-5.9701,0,0,0,0,0,0,0,0,0,0,0,0,,
01443,富臨集團控股,2025-10-28,1,0,0.112,0.112,eod_proxy,0,211,-30.3571,-33.0357,-25.8929,-47.3214,-17.8571,-38.3929,0,0,0,0,0,0,0,0,0,0,0,0,,
01446,鴻福堂,2026-05-27,1,0,0.365,0.365,eod_proxy,0,72,-1.3699,0.0,-6.8493,-13.6986,0.0,-6.8493,0,0,0,0,0,0,0,0,0,0,0,0,,
01447,新福港,2026-02-12,1,0,0.69,0.69,eod_proxy,0,138,-8.6957,-14.4928,-7.2464,-24.6377,-1.4493,-20.2899,0,0,0,0,0,0,0,0,0,0,0,0,,
01449,立德教育,2025-07-23,1,0,0.265,0.265,eod_proxy,0,278,3.7736,0.0,3.7736,-5.6604,7.5472,-1.8868,0,0,0,0,0,0,0,0,0,0,0,0,,
01451,萬成集團股份,2025-11-24,1,0,0.89,0.89,eod_proxy,0,193,22.4719,46.0674,38.2022,51.6854,52.809,4.4944,0,0,0,0,0,0,1,1,0,0,0,0,GO,162
01452,迪諾斯環保,2025-08-14,1,0,0.122,0.122,eod_proxy,0,262,18.0328,-19.6721,-13.9344,-13.9344,20.4918,-20.4918,0,0,0,0,0,0,0,0,0,0,0,0,,
01455,科利實業控股,2026-09-01,1,0,0.285,0.285,eod_proxy,0,5,-7.0175,,,,-3.5088,-13.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01459,巨匠建設,2025-07-28,1,0,0.415,0.415,eod_proxy,0,275,-4.8193,-8.4337,-6.0241,-39.759,1.2048,-13.253,0,0,0,0,0,0,0,0,0,0,0,0,,
01460,揚科集團,2025-07-17,1,0,0.325,0.325,eod_proxy,0,282,-4.6154,6.1538,-1.5385,-1.5385,6.1538,-15.3846,0,0,0,0,0,0,0,0,0,0,0,0,,
01461,中泰期貨,2026-07-16,1,0,0.65,0.65,eod_proxy,0,38,4.6154,3.0769,3.8462,,4.6154,-4.6154,0,0,0,0,0,0,0,0,0,0,0,0,,
01463,C-LINK SQ,2026-03-24,1,0,0.295,0.295,eod_proxy,0,113,3.3898,1.6949,0.0,0.0,3.3898,-11.8644,0,0,0,0,0,0,0,0,0,0,0,0,,
01466,佰金生命科學,2026-03-20,1,0,0.64,0.64,eod_proxy,0,115,-1.5625,-6.25,-14.0625,40.625,1.5625,-17.1875,0,0,0,0,0,0,0,0,0,0,0,0,,
01468,嘉高達資本,2026-04-10,1,0,0.365,0.365,eod_proxy,0,103,-8.2192,-12.3288,-1.3699,-50.411,-1.3699,-12.3288,0,0,0,1,0,0,0,0,0,0,0,0,,
01470,富一國際控股,2025-08-08,1,0,0.106,0.106,eod_proxy,0,266,88.6792,102.8302,19.8113,2.8302,150.0,19.8113,0,0,0,0,0,0,0,0,0,0,0,0,,
01472,生興控股,2026-01-28,1,0,0.09,0.09,eod_proxy,0,149,-6.6667,-7.7778,-10.0,24.4444,17.7778,-14.4444,0,0,0,0,0,0,0,0,0,0,0,0,,
01473,環聯連訊,2025-06-30,1,0,0.145,0.145,eod_proxy,0,294,-0.6897,0.0,82.7586,231.0345,,,0,0,0,0,0,0,0,0,0,0,0,0,,
01480,恩達集團控股,2025-08-18,1,0,1.15,1.15,eod_proxy,0,260,-7.8261,-3.4783,0.8696,6.087,0.8696,-8.6957,0,0,0,0,0,0,0,0,0,0,0,0,,
01483,網譽科技,2025-06-30,1,0,1.2,1.2,eod_proxy,0,294,4.1667,13.3333,-0.8333,-8.3333,17.5,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01486,思城控股,2026-01-22,1,0,0.63,0.63,eod_proxy,0,153,7.9365,-4.7619,-4.7619,12.6984,7.9365,-6.3492,0,0,0,0,0,0,0,0,0,0,0,0,,
01489,GC CONSTRUCTION,2025-06-30,1,0,0.325,0.325,eod_proxy,0,294,-6.1538,1.5385,-7.6923,,1.5385,-7.6923,0,0,0,0,0,0,1,1,0,0,0,0,GO,92
01490,AI X TECH,2025-08-26,1,0,0.225,0.225,eod_proxy,0,254,-4.8889,-9.3333,-9.3333,-16.0,3.1111,-10.2222,0,0,0,0,0,0,0,0,0,0,0,0,,
01499,歐科雲鏈,2026-06-25,1,0,0.118,0.118,eod_proxy,0,52,-5.9322,-6.7797,-7.6271,,-2.5424,-9.322,0,0,0,0,0,0,0,0,0,0,0,0,,
01500,現恆建築,2025-11-25,1,0,0.121,0.121,eod_proxy,0,192,15.7025,25.6198,9.9174,32.2314,27.2727,-7.438,0,0,0,0,0,0,0,0,0,0,0,0,,
01502,金融街物業,2025-09-15,1,0,2.233,2.233,eod_proxy,0,240,0.0,-3.1348,-7.1652,-15.674,3.5826,-7.1652,0,0,0,0,0,0,0,0,0,0,0,0,,
01518,新世紀醫療,2025-09-01,1,0,0.8,0.8,eod_proxy,0,250,0.0,-6.25,-12.5,-10.0,2.5,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01520,天機控股,2025-07-14,1,0,0.6,0.6,eod_proxy,0,285,51.6667,176.6667,181.6667,155.0,181.6667,6.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01522,京投交通科技,2026-04-20,1,0,0.285,0.285,eod_proxy,0,97,1.7544,0.0,-1.7544,-12.2807,1.7544,-3.5088,0,0,0,0,0,0,0,0,0,0,0,0,,
01525,建橋教育,2026-03-30,1,0,2.05,2.05,eod_proxy,0,109,3.4146,-0.9756,-0.9756,-5.8537,5.8537,-2.439,0,0,0,0,0,0,0,0,0,0,0,0,,
01527,天潔環境,2025-07-15,1,0,2.19,2.19,eod_proxy,0,284,3.653,-1.8265,-4.1096,5.4795,7.7626,-9.1324,0,0,0,0,0,0,0,0,0,0,0,0,,
01529,樂氏國際控股,2025-12-17,1,0,0.56,0.56,eod_proxy,0,176,7.1429,7.1429,5.3571,-10.7143,10.7143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01536,煜榮集團,2026-01-19,1,0,0.226,0.226,eod_proxy,0,156,5.3097,-11.0619,17.2566,-2.2124,26.1062,-11.5044,0,0,0,0,0,0,0,0,0,0,0,0,,
01538,中奧到家,2026-01-05,1,0,0.375,0.375,eod_proxy,0,166,4.0,8.0,29.3333,80.0,34.6667,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01540,澳獅環球,2025-08-05,1,0,0.41,0.41,eod_proxy,0,269,2.439,-1.2195,-3.6585,-2.439,2.439,-4.878,0,0,0,0,0,0,0,0,0,0,0,0,,
01542,台州水務,2026-07-30,1,0,0.68,0.68,eod_proxy,0,28,0.0,-1.4706,-17.6471,,0.0,-27.9412,0,0,0,0,0,0,0,0,0,0,0,0,,
01543,中盈盛達融資擔保,2025-09-16,1,0,0.32,0.32,eod_proxy,0,239,3.125,0.0,-4.6875,-4.6875,3.125,-4.6875,0,0,0,0,0,0,0,0,0,0,0,0,,
01545,設計都會,2025-12-10,1,0,0.124,0.124,eod_proxy,0,181,-5.6452,-16.9355,-19.3548,-11.2903,-1.6129,-29.0323,0,0,0,0,0,0,0,0,0,0,0,0,,
01546,德萊建業,2025-12-22,1,0,0.112,0.112,eod_proxy,0,173,-19.6429,58.9286,243.75,167.8571,,,0,0,0,0,0,0,1,1,0,0,0,0,GO,37
01547,IBI GROUP HLDGS,2026-05-19,1,0,0.3,0.3,eod_proxy,0,77,-20.0,-21.0,-24.6667,-28.3333,-11.6667,-24.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
01549,永豐集團控股,2025-07-18,1,0,0.098,0.098,eod_proxy,0,281,41.8367,51.0204,50.0,18.3673,58.1633,12.2449,0,0,0,0,0,0,0,0,0,0,0,0,,
01552,BHCC HOLDING,2025-11-12,1,0,0.28,0.28,eod_proxy,0,201,-27.8571,-19.6429,-16.0714,-17.1429,-1.7857,-27.8571,0,0,0,0,0,0,0,0,0,0,0,0,,
01553,邁科管業,2025-09-18,1,0,1.48,1.48,eod_proxy,0,237,-2.027,-2.7027,-2.7027,2.027,1.3514,-2.7027,0,0,0,0,0,0,0,0,0,0,0,0,,
01555,MI能源,2025-07-14,1,0,0.05,0.05,eod_proxy,0,285,-16.0,-22.0,-18.0,-34.0,-10.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01556,建業建榮,2025-08-27,1,0,0.335,0.335,eod_proxy,0,253,-4.4776,-4.4776,0.0,-4.4776,0.0,-7.4627,0,0,0,0,0,0,0,0,0,0,0,0,,
01557,劍虹集團控股,2026-06-18,1,0,0.52,0.52,eod_proxy,0,56,-4.8077,-8.6538,11.5385,,15.3846,-10.5769,0,0,0,0,0,0,0,0,0,0,0,0,,
01559,均安控股,2026-05-15,1,0,0.06,0.06,eod_proxy,0,79,11.6667,-10.0,-15.0,-8.3333,40.0,-18.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01560,星星集團,2026-08-20,1,0,0.445,0.445,eod_proxy,0,13,-21.3483,-37.0787,,,-10.1124,-38.2022,0,0,0,0,0,0,1,0,0,0,1,0,CONSOLIDATION,21
01561,聯洋智能控股,2025-07-14,1,0,0.076,0.076,eod_proxy,0,285,-9.2105,-11.8421,-1.3158,28.9474,26.3158,-17.1053,0,0,0,0,0,0,0,0,0,0,0,0,,
01563,友聯國際教育租賃,2026-07-10,1,0,0.126,0.126,eod_proxy,0,42,6.3492,-3.9683,3.9683,,11.1111,-3.9683,0,0,0,0,0,0,0,0,0,0,0,0,,
01565,成實外教育,2025-08-04,1,0,0.213,0.213,eod_proxy,0,270,-12.6761,-11.2676,-14.0845,0.939,-4.6948,-15.493,0,0,0,0,0,0,0,0,0,0,0,0,,
01569,民生教育,2025-09-12,1,0,0.207,0.207,eod_proxy,0,241,6.2802,1.4493,0.4831,-9.6618,9.6618,-3.3816,0,0,0,0,0,0,0,0,0,0,0,0,,
01572,中國藝術金融,2026-01-28,1,0,0.09,0.09,eod_proxy,0,149,7.7778,5.5556,10.0,-4.4444,11.1111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01575,皇庭智家,2026-02-06,1,0,0.062,0.062,eod_proxy,0,142,3.2258,1.6129,-3.2258,-29.0323,22.5806,-6.4516,0,0,0,0,0,0,0,0,0,0,0,0,,
01577,匯鑫小貸,2025-09-12,1,0,0.773,0.773,eod_proxy,0,241,3.881,2.5873,7.762,21.9922,16.8176,2.5873,0,0,0,0,0,0,0,0,0,0,0,0,,
01580,大森控股,2026-01-15,1,0,0.275,0.275,eod_proxy,0,158,-25.4545,56.3636,25.4545,29.0909,89.0909,-25.4545,0,0,0,0,0,0,0,0,0,0,0,0,,
01581,進升集團控股,2025-08-28,1,0,0.18,0.18,eod_proxy,0,252,11.6667,1.1111,1.6667,-13.8889,13.8889,-9.4444,0,0,0,0,0,0,0,0,0,0,0,0,,
01582,華營建築,2025-08-27,1,0,0.4,0.4,eod_proxy,0,253,-1.25,0.0,-10.0,-13.75,0.0,-11.25,0,0,0,0,0,0,0,0,0,0,0,0,,
01586,力鴻檢驗,2026-05-06,1,0,1.37,1.37,eod_proxy,0,86,8.0292,-1.4599,24.0876,25.5474,24.0876,-8.0292,0,0,0,0,0,0,0,0,0,0,0,0,,
