scan_date,code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time,mcap_unreliable
2026-06-02,08311,8311.HK,圓美光電,0.085,11.84,1185540,126113408.0,126113408.0,3802,311.82,0.94,10,0,0,2026-09-08 12:49:07,1
2026-06-02,01949,1949.HK,佰達國際控股,0.56,-3.45,1947520,129024000.0,129024000.0,93529,20.82,1.51,10,0,0,2026-09-08 12:49:06,1
2026-06-02,08160,8160.HK,GOLDWAY EDU,0.68,13.33,647210,146058519.0,146058519.0,64213,10.08,0.44,10,0,0,2026-09-08 12:49:07,1
2026-06-02,08031,8031.HK,易通訊集團,0.54,74.19,7822920,191562300.0,191562300.0,41132,190.19,4.08,10,0,0,2026-09-08 12:49:06,1
2026-06-02,00889,889.HK,連達科技控股,0.73,-45.93,36965620,233600000.0,233600000.0,3464377,10.67,15.82,10,0,0,2026-09-08 12:49:06,1
2026-06-02,00989,989.HK,中國長白山國際,0.85,41.67,1253760,306154649.0,306154649.0,95158,13.18,0.41,10,0,0,2026-09-08 12:49:06,1
2026-06-02,01633,1633.HK,上諭集團,0.47,14.63,3760100,321832500.0,321832500.0,274290,13.71,1.17,10,0,0,2026-09-08 12:49:06,1
2026-06-02,01399,1399.HK,銳信控股,0.56,38.27,5400650,610400698.0,610400698.0,461224,11.71,0.88,10,0,0,2026-09-08 12:49:06,1
2026-06-02,06162,6162.HK,天瑞汽車內飾,0.295,21.9,17415200,708000000.0,708000000.0,1126980,15.45,2.46,10,0,0,2026-09-08 12:49:06,1
2026-06-02,02350,2350.HK,數科集團,0.836,10.44,8775600,731500000.0,731500000.0,550440,15.94,1.2,10,0,0,2026-09-08 12:49:06,1
2026-06-03,08315,8315.HK,新都酒店,0.1,38.89,700600,58144225.0,58144225.0,5593,125.26,1.2,10,0,0,2026-09-08 12:49:08,1
2026-06-03,08379,8379.HK,盈證國際,0.131,-9.03,599800,104800000.0,104800000.0,37050,16.19,0.57,10,0,0,2026-09-08 12:49:08,1
2026-06-03,01771,1771.HK,新豐泰集團,0.242,44.05,4027390,145200000.0,145200000.0,4270,943.18,2.77,10,0,0,2026-09-08 12:49:07,1
2026-06-03,00385,385.HK,建聯集團,0.29,11.54,1777570,172520781.0,172520781.0,21559,82.45,1.03,10,0,0,2026-09-08 12:49:07,1
2026-06-03,00605,605.HK,中國金融投資管理,0.92,22.67,5991460,192427262.0,192427262.0,52818,113.44,3.11,10,0,0,2026-09-08 12:49:07,1
2026-06-03,01745,1745.HK,驢跡科技,3.9,-12.36,2066400,197402478.0,197402478.0,192112,10.76,1.05,10,0,0,2026-09-08 12:49:07,1
2026-06-03,09968,9968.HK,匯景控股,0.043,22.86,1301040,225922000.0,225922000.0,75038,17.34,0.58,10,0,0,2026-09-08 12:49:08,1
2026-06-03,00865,865.HK,建德國際控股,0.052,40.54,1878960,303575464.0,303575464.0,42150,44.58,0.62,10,0,0,2026-09-08 12:49:07,1
2026-06-03,00423,423.HK,經濟日報集團,0.71,-4.05,870600,306436000.0,306436000.0,26488,32.87,0.28,10,0,0,2026-09-08 12:49:07,1
2026-06-03,02258,2258.HK,華滋國際海洋,0.439,118.41,22125270,362350600.0,362350600.0,3700,5979.8,6.11,10,0,0,2026-09-08 12:49:08,1
2026-06-03,02322,2322.HK,新質數字,0.095,2.15,1638150,419957000.0,419957000.0,116227,14.09,0.39,10,0,0,2026-09-08 12:49:08,1
2026-06-03,02165,2165.HK,領悅服務集團,1.62,-1.22,658500,462809700.0,462809700.0,49970,13.18,0.14,10,0,0,2026-09-08 12:49:08,1
2026-06-03,02439,2439.HK,中寶新材,0.415,9.21,39636200,498000000.0,498000000.0,964340,41.1,7.96,10,0,0,2026-09-08 12:49:08,1
2026-06-03,00353,353.HK,能源國際投資,0.385,-1.28,650450,814491713.0,814491713.0,46577,13.97,0.08,10,0,0,2026-09-08 12:49:07,1
2026-06-03,01085,1085.HK,亨鑫科技,1.75,9.38,1232180,814800000.0,814800000.0,70384,17.51,0.15,10,0,0,2026-09-08 12:49:07,1
2026-06-03,02581,2581.HK,明基醫院,2.94,-5.47,6862500,917118303.0,917118303.0,654090,10.49,0.75,10,0,0,2026-09-08 12:49:08,1
2026-06-04,09978,9978.HK,方圓生活服務,0.233,45.63,14861590,93200000.0,93200000.0,109496,135.73,15.95,10,0,0,2026-09-08 12:49:10,1
2026-06-04,00110,110.HK,中國長遠,0.395,-2.47,587520,110029576.0,110029576.0,53574,10.97,0.53,10,0,0,2026-09-08 12:49:08,1
2026-06-04,03662,3662.HK,星悅康旅,0.27,-5.26,3035530,196087500.0,196087500.0,170829,17.77,1.55,10,0,0,2026-09-08 12:49:10,1
2026-06-04,01975,1975.HK,新興印刷,0.415,0.0,592080,199200000.0,199200000.0,48682,12.16,0.3,10,0,0,2026-09-08 12:49:09,1
2026-06-04,08426,8426.HK,雅居投資控股,0.26,4.0,11224950,208000000.0,208000000.0,6925,1620.93,5.4,10,0,0,2026-09-08 12:49:10,1
2026-06-04,00757,757.HK,陽光能源,0.065,-5.8,580830,216045124.0,216045124.0,52964,10.97,0.27,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01732,1732.HK,象興科技,0.184,-4.17,2572000,235520000.0,235520000.0,248860,10.34,1.09,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01540,1540.HK,澳獅環球,0.51,24.39,4728450,254322630.0,254322630.0,3026,1562.61,1.86,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01592,1592.HK,基石控股,0.179,-48.86,19537720,259151976.0,259151976.0,907432,21.53,7.54,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01080,1080.HK,勝利管道,0.081,14.08,597980,313823614.0,313823614.0,34831,17.17,0.19,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01130,1130.HK,中國環境資源,0.61,1.67,3601000,343350180.0,343350180.0,292981,12.29,1.05,10,0,0,2026-09-08 12:49:09,1
2026-06-04,08229,8229.HK,未來數據集團,0.62,8.77,5553200,344397600.0,344397600.0,115270,48.18,1.61,10,0,0,2026-09-08 12:49:10,1
2026-06-04,01490,1490.HK,AI X TECH,0.31,21.57,6352700,382726000.0,382726000.0,53440,118.88,1.66,10,0,0,2026-09-08 12:49:09,1
2026-06-04,00672,672.HK,眾安集團,0.097,-2.02,1296770,546673551.0,546673551.0,97825,13.26,0.24,10,0,0,2026-09-08 12:49:09,1
2026-06-04,01622,1622.HK,力高集團,0.202,17.44,3152760,717425083.0,717425083.0,140261,22.48,0.44,10,0,0,2026-09-08 12:49:09,1
2026-06-04,00532,532.HK,王氏港建,1.03,77.59,40322200,751794903.0,751794903.0,3554553,11.34,5.36,10,0,0,2026-09-08 12:49:09,1
2026-06-05,08317,8317.HK,財華社集團,0.106,10.42,1966960,105979665.0,105979665.0,124068,15.85,1.86,10,0,0,2026-09-08 12:49:11,1
2026-06-05,00110,110.HK,中國長遠,0.4,1.27,4360440,111422355.0,111422355.0,104652,41.67,3.91,10,0,0,2026-09-08 12:49:10,1
2026-06-05,01759,1759.HK,中油潔能控股,0.62,-15.07,1045500,133920000.0,133920000.0,27730,37.7,0.78,10,0,0,2026-09-08 12:49:11,1
2026-06-05,03708,3708.HK,中國供應鏈產業,0.199,-3.4,3117710,144728720.0,144728720.0,141966,21.96,2.15,10,0,0,2026-09-08 12:49:11,1
2026-06-05,01933,1933.HK,元力控股,0.355,62.1,28560000,178894148.0,178894148.0,50980,560.22,15.96,10,0,0,2026-09-08 12:49:11,1
2026-06-05,01962,1962.HK,訓修實業,0.46,4.55,553570,283422560.0,283422560.0,28632,19.33,0.2,10,0,0,2026-09-08 12:49:11,1
2026-06-05,00725,725.HK,恆都集團,1.49,35.45,1741460,296447420.0,296447420.0,48122,36.19,0.59,10,0,0,2026-09-08 12:49:10,1
2026-06-05,00987,987.HK,中國再生能源投資,0.176,6.67,1941320,441083714.0,441083714.0,171019,11.35,0.44,10,0,0,2026-09-08 12:49:10,1
2026-06-05,01480,1480.HK,恩達集團控股,1.86,35.77,32984770,446400000.0,446400000.0,379211,86.98,7.39,10,0,0,2026-09-08 12:49:10,1
2026-06-05,01720,1720.HK,普天通信集團,0.79,69.89,50158300,869000000.0,869000000.0,2395080,20.94,5.77,10,0,0,2026-09-08 12:49:11,1
2026-06-05,02543,2543.HK,大行科工,28.5,-7.11,13976320,934481968.0,257668500.0,1292519,10.81,1.5,10,0,0,2026-09-08 12:49:11,1
2026-06-08,01647,1647.HK,雄岸科技,0.049,-16.95,505800,58556960.0,58556960.0,45650,11.08,0.86,10,0,0,2026-09-08 12:49:12,1
2026-06-08,08072,8072.HK,蘭谷股份,0.415,-6.74,2838600,69864891.0,69864891.0,130,21835.38,4.06,10,0,0,2026-09-08 12:49:12,1
2026-06-08,02358,2358.HK,久融控股,0.013,18.18,758620,71136000.0,71136000.0,29187,25.99,1.07,10,0,0,2026-09-08 12:49:12,1
2026-06-08,08223,8223.HK,紫元元,0.285,1.79,963580,147060000.0,147060000.0,48240,19.97,0.66,10,0,0,2026-09-08 12:49:12,1
2026-06-08,01305,1305.HK,偉志控股,0.74,19.35,740310,160303240.0,160303240.0,44760,16.54,0.46,10,0,0,2026-09-08 12:49:12,1
2026-06-08,01059,1059.HK,看通集團,0.43,7.5,4152150,161264408.0,161264408.0,7990,519.67,2.57,10,0,0,2026-09-08 12:49:12,1
2026-06-08,01669,1669.HK,環球信貸集團,1.35,22.73,9057980,540000000.0,540000000.0,52456,172.68,1.68,10,0,0,2026-09-08 12:49:12,1
2026-06-08,01011,1011.HK,泰凌醫藥,0.43,-20.37,623130,772522342.0,772522342.0,57595,10.82,0.08,10,0,0,2026-09-08 12:49:12,1
2026-06-08,00929,929.HK,國際精密,0.742,4.21,13109330,780772568.0,780772568.0,166115,78.92,1.68,10,0,0,2026-09-08 12:49:12,1
2026-06-09,01825,1825.HK,STERLING GP,1.1,22.22,2279120,45619200.0,45619200.0,7494,304.13,5.0,10,0,0,2026-09-08 12:49:13,1
2026-06-09,00401,401.HK,萬嘉集團,0.092,-48.31,2022120,103832645.0,103832645.0,50792,39.81,1.95,10,0,0,2026-09-08 12:49:13,1
2026-06-09,02324,2324.HK,首都創投,0.116,0.0,1652950,104429754.0,104429754.0,81908,20.18,1.58,10,0,0,2026-09-08 12:49:13,1
2026-06-09,00776,776.HK,帝國科技集團,0.457,1.56,8336130,307029760.0,307029760.0,248539,33.54,2.72,10,0,0,2026-09-08 12:49:13,1
2026-06-09,01613,1613.HK,協同通信,0.201,12.92,3628160,308708763.0,308708763.0,183059,19.82,1.18,10,0,0,2026-09-08 12:49:13,1
2026-06-09,01251,1251.HK,華油能源,0.249,4.18,1496870,486581856.0,486581856.0,124757,12.0,0.31,10,0,0,2026-09-08 12:49:13,1
2026-06-10,00130,130.HK,慕詩國際,0.206,3.52,951730,59313580.0,59313580.0,19183,49.61,1.6,10,0,0,2026-09-08 12:49:14,1
2026-06-10,08131,8131.HK,諾亞智能,0.107,13.83,827400,76955592.0,76955592.0,61595,13.43,1.08,10,0,0,2026-09-08 12:49:15,1
2026-06-10,00657,657.HK,環科國際,0.047,30.56,663020,91476763.0,91476763.0,31887,20.79,0.72,10,0,0,2026-09-08 12:49:14,1
2026-06-10,01312,1312.HK,華控康泰,0.022,-18.52,905130,122948579.0,122948579.0,29015,31.2,0.74,10,0,0,2026-09-08 12:49:15,1
2026-06-10,06193,6193.HK,泰林科建,0.41,51.85,2204860,164000000.0,164000000.0,10386,212.29,1.34,10,0,0,2026-09-08 12:49:15,1
2026-06-10,01795,1795.HK,亞東集團,0.56,3.7,818610,336000000.0,336000000.0,78795,10.39,0.24,10,0,0,2026-09-08 12:49:15,1
2026-06-10,01218,1218.HK,永義國際,2.45,1.24,867220,362543175.0,362543175.0,8211,105.62,0.24,10,0,0,2026-09-08 12:49:14,1
2026-06-10,01596,1596.HK,翼辰實業,0.49,-9.26,1380610,439941600.0,109985400.0,117168,11.78,0.31,10,0,0,2026-09-08 12:49:15,1
2026-06-10,02439,2439.HK,中寶新材,0.44,4.76,65304900,528000000.0,528000000.0,6498060,10.05,12.37,10,0,0,2026-09-08 12:49:15,1
2026-06-10,08227,8227.HK,海天天線,0.285,39.02,3887020,540824265.0,184042941.0,57379,67.74,0.72,10,0,0,2026-09-08 12:49:15,1
2026-06-10,00149,149.HK,中國農產品交易,0.064,4.92,2436340,636996341.0,636996341.0,98577,24.72,0.38,10,0,0,2026-09-08 12:49:14,1
2026-06-10,01613,1613.HK,協同通信,0.465,131.34,36212730,714176988.0,714176988.0,529357,68.41,5.07,10,0,0,2026-09-08 12:49:15,1
2026-06-11,08131,8131.HK,諾亞智能,0.12,12.15,5333590,86305337.0,86305337.0,133563,39.93,6.18,10,0,0,2026-09-08 12:49:16,1
2026-06-11,08082,8082.HK,擎華控股,0.034,-22.73,2955370,90875733.0,90875733.0,62599,47.21,3.25,10,0,0,2026-09-08 12:49:16,1
2026-06-11,00356,356.HK,鼎立資本,0.525,-22.22,509040,105734300.0,105734300.0,36087,14.11,0.48,10,0,0,2026-09-08 12:49:16,1
2026-06-11,01536,1536.HK,煜榮集團,0.31,6.9,629300,141360000.0,141360000.0,45830,13.73,0.45,10,0,0,2026-09-08 12:49:16,1
2026-06-11,01737,1737.HK,亞洲實業集團,0.169,19.86,783350,169000000.0,169000000.0,54609,14.34,0.46,10,0,0,2026-09-08 12:49:16,1
2026-06-11,00827,827.HK,玖源集團,0.034,3.03,1589470,238953448.0,238953448.0,122377,12.99,0.67,10,0,0,2026-09-08 12:49:16,1
2026-06-11,01793,1793.HK,偉工控股,0.305,8.93,6565780,244000000.0,244000000.0,352816,18.61,2.69,10,0,0,2026-09-08 12:49:16,1
2026-06-11,00464,464.HK,中國智能科技,0.84,23.53,11984160,635243280.0,635243280.0,1168584,10.26,1.89,10,0,0,2026-09-08 12:49:16,1
2026-06-11,02496,2496.HK,友芝友生物-B,4.2,0.0,5086800,814166640.0,753812275.0,281240,18.09,0.62,10,0,0,2026-09-08 12:49:16,1
2026-06-11,02562,2562.HK,獅騰控股,1.92,15.66,1013747700,895916294.0,895916294.0,37075560,27.34,113.15,10,0,0,2026-09-08 12:49:16,1
2026-06-12,08413,8413.HK,亞洲富思,0.05,-23.08,852200,58100000.0,58100000.0,54500,15.64,1.47,10,0,0,2026-09-08 12:49:18,1
2026-06-12,01842,1842.HK,植華集團,0.041,7.89,548500,59040000.0,59040000.0,50450,10.87,0.93,10,0,0,2026-09-08 12:49:17,1
2026-06-12,08620,8620.HK,亞洲速運,0.123,-16.33,535300,77330715.0,77330715.0,38220,14.01,0.69,10,0,0,2026-09-08 12:49:18,1
2026-06-12,00426,426.HK,萬華媒體,0.255,82.14,2208090,102229500.0,102229500.0,18846,117.16,2.16,10,0,0,2026-09-08 12:49:17,1
2026-06-12,01323,1323.HK,華盛國際控股,0.15,11.11,33733690,113348211.0,136016211.0,1314316,25.67,24.8,10,0,0,2026-09-08 12:49:17,1
2026-06-12,02330,2330.HK,中國上城,0.33,1.54,786400,149439097.0,149439097.0,74186,10.6,0.53,10,0,0,2026-09-08 12:49:17,1
2026-06-12,00355,355.HK,世紀城市國際,0.073,7.35,1630720,225757551.0,225757551.0,117932,13.83,0.72,10,0,0,2026-09-08 12:49:17,1
2026-06-12,02370,2370.HK,力高健康生活,1.24,20.39,1877800,248000000.0,248000000.0,156330,12.01,0.76,10,0,0,2026-09-08 12:49:17,1
2026-06-12,00366,366.HK,陸氏集團(越南),0.81,-7.95,685720,406313349.0,406313349.0,31976,21.44,0.17,10,0,0,2026-09-08 12:49:17,1
2026-06-12,00128,128.HK,安寧控股,0.4,2.56,653700,660263470.0,660263470.0,51840,12.61,0.1,10,0,0,2026-09-08 12:49:17,1
2026-06-12,01204,1204.HK,博維智慧,1.63,-1.21,906200,815000000.0,815000000.0,37990,23.85,0.11,10,0,0,2026-09-08 12:49:17,1
2026-06-15,01025,1025.HK,嘉藝控股,0.232,0.43,6953620,103789246.0,103789246.0,278932,24.93,6.7,10,0,0,2026-09-08 12:49:18,1
2026-06-15,01718,1718.HK,宏基集團控股,0.37,10.45,2943430,112524400.0,112524400.0,172184,17.09,2.62,10,0,0,2026-09-08 12:49:19,1
2026-06-15,01671,1671.HK,天保能源,0.86,21.13,6483740,137531980.0,137531980.0,35744,181.39,4.71,10,0,0,2026-09-08 12:49:19,1
2026-06-15,01792,1792.HK,CMON,0.88,2.56,1415880,217958400.0,217958400.0,82140,17.24,0.65,10,0,0,2026-09-08 12:49:19,1
2026-06-15,00723,723.HK,信保環球控股,0.21,-5.41,5420430,229706719.0,229706719.0,158125,34.28,2.36,10,0,0,2026-09-08 12:49:18,1
2026-06-15,00583,583.HK,長城環亞控股,0.199,3.11,537550,311981374.0,311981374.0,15988,33.62,0.17,10,0,0,2026-09-08 12:49:18,1
2026-06-15,02863,2863.HK,高豐集團控股,0.5,3.09,5869550,344755500.0,344755500.0,23216,252.82,1.7,10,0,0,2026-09-08 12:49:19,1
2026-06-15,01098,1098.HK,路勁,0.6,1.69,597840,449601940.0,449601940.0,44613,13.4,0.13,10,0,0,2026-09-08 12:49:18,1
2026-06-15,00254,254.HK,國家聯合資源,1.05,1.94,85403810,709550982.0,709550982.0,3717858,22.97,12.04,10,0,0,2026-09-08 12:49:18,1
2026-06-15,02377,2377.HK,博奇環保,0.85,0.0,508210,726633277.0,726633277.0,30469,16.68,0.07,10,0,0,2026-09-08 12:49:19,1
2026-06-15,01082,1082.HK,源宇宙教育,1.42,-1.39,1517120,863426570.0,863426570.0,45308,33.48,0.18,10,0,0,2026-09-08 12:49:18,1
2026-06-15,01180,1180.HK,匯彩控股,0.87,40.32,5211320,915401224.0,915401224.0,295362,17.64,0.57,10,0,0,2026-09-08 12:49:18,1
2026-06-16,08027,8027.HK,吉輝控股,0.128,-1.54,577680,90931200.0,90931200.0,11435,50.52,0.64,10,0,0,2026-09-08 12:49:20,1
2026-06-16,08275,8275.HK,中國新消費集團,0.099,3.12,518800,95038569.0,95038569.0,11012,47.11,0.55,10,0,0,2026-09-08 12:49:21,1
2026-06-16,02863,2863.HK,高豐集團控股,0.63,26.0,8367810,434391930.0,434391930.0,602767,13.88,1.93,10,0,0,2026-09-08 12:49:20,1
2026-06-16,01861,1861.HK,保寶龍科技,2.15,-2.27,4884200,502922088.0,502922088.0,151506,32.24,0.97,10,0,0,2026-09-08 12:49:20,1
2026-06-16,06113,6113.HK,比特策略,1.48,-12.94,844120,592000000.0,592000000.0,75182,11.23,0.14,10,0,0,2026-09-08 12:49:20,1
2026-06-16,00528,528.HK,金達控股,1.01,0.0,13230750,635974780.0,635974780.0,1070,12365.19,2.08,10,0,0,2026-09-08 12:49:20,1
2026-06-16,00554,554.HK,漢思集團控股,0.193,0.0,1337850,846755284.0,846755284.0,11530,116.03,0.16,10,0,0,2026-09-08 12:49:20,1
2026-06-16,00128,128.HK,安寧控股,0.54,35.0,18460000,891355685.0,891355685.0,93390,197.67,2.07,10,0,0,2026-09-08 12:49:19,1
2026-06-17,08356,8356.HK,進業控股,0.355,18.33,605400,26592405.0,26592405.0,39638,15.27,2.28,10,0,0,2026-09-08 12:49:22,1
2026-06-17,01703,1703.HK,誼和股份,0.73,12.31,11571800,100740000.0,100740000.0,98587,117.38,11.49,10,0,0,2026-09-08 12:49:21,1
2026-06-17,01546,1546.HK,德萊建業,0.172,-14.43,2023230,137600000.0,137600000.0,139774,14.48,1.47,10,0,0,2026-09-08 12:49:21,1
2026-06-17,01869,1869.HK,貓屎咖啡控股,0.112,23.08,5203360,189537600.0,189537600.0,21879,237.82,2.75,10,0,0,2026-09-08 12:49:21,1
2026-06-17,08029,8029.HK,中投金融科技集團,0.7,-1.41,2520000,196057135.0,196057135.0,7263,346.96,1.29,10,0,0,2026-09-08 12:49:22,1
2026-06-17,00487,487.HK,實德環球,0.051,30.77,807230,251251051.0,251251051.0,1459,553.28,0.32,10,0,0,2026-09-08 12:49:21,1
2026-06-17,00575,575.HK,勵晶太平洋,1.02,78.95,4608460,297652098.0,297652098.0,16548,278.49,1.55,10,0,0,2026-09-08 12:49:21,1
2026-06-17,01273,1273.HK,香港信貸,0.75,22.95,1540040,311250000.0,311250000.0,10800,142.6,0.49,10,0,0,2026-09-08 12:49:21,1
2026-06-17,01380,1380.HK,中國金石,0.63,10.53,3245900,325677026.0,325677026.0,281303,11.54,1.0,10,0,0,2026-09-08 12:49:21,1
2026-06-17,01856,1856.HK,依波路,1.14,-35.59,845600,410693564.0,410693564.0,64718,13.07,0.21,10,0,0,2026-09-08 12:49:21,1
2026-06-18,08226,8226.HK,樹熊金融集團,0.098,30.67,2542330,40915391.0,40915391.0,1181,2152.69,6.21,10,0,0,2026-09-08 12:49:23,1
2026-06-18,08096,8096.HK,賞之味股權,0.145,11.54,1759200,69781250.0,69781250.0,27775,63.34,2.52,10,0,0,2026-09-08 12:49:23,1
2026-06-18,00171,171.HK,銀建國際,0.038,-9.52,643000,87584285.0,87584285.0,50624,12.7,0.73,10,0,0,2026-09-08 12:49:22,1
2026-06-18,00899,899.HK,中加國信,0.199,-12.72,3578790,88586643.0,88586643.0,90028,39.75,4.04,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01134,1134.HK,恆發光學,0.385,22.22,20439050,192500000.0,192500000.0,81964,249.37,10.62,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01557,1557.HK,劍虹集團控股,0.52,4.0,1081100,249600000.0,249600000.0,37590,28.76,0.43,10,0,0,2026-09-08 12:49:22,1
2026-06-18,00869,869.HK,彩星玩具,0.47,-2.08,3349610,533450000.0,533450000.0,66816,50.13,0.63,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01303,1303.HK,匯力資源,0.27,23.85,911050,567848148.0,567848148.0,77057,11.82,0.16,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01466,1466.HK,佰金生命科學,0.62,12.73,3942560,577997533.0,577997533.0,152336,25.88,0.68,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01693,1693.HK,璋利國際,7.35,2.8,3000760,590045064.0,590045064.0,81982,36.6,0.51,10,0,0,2026-09-08 12:49:22,1
2026-06-18,00351,351.HK,亞洲能源物流,0.35,-7.89,574750,698241335.0,698241335.0,42352,13.57,0.08,10,0,0,2026-09-08 12:49:22,1
2026-06-18,01425,1425.HK,捷隆控股,0.582,0.0,7035300,727500000.0,727500000.0,307805,22.86,0.97,10,0,0,2026-09-08 12:49:22,1
2026-06-18,00554,554.HK,漢思集團控股,0.205,6.22,6568230,899403281.0,899403281.0,142891,45.97,0.73,10,0,0,2026-09-08 12:49:22,1
2026-06-22,09600,9600.HK,新紐科技,0.153,-8.38,1355260,152673265.0,152673265.0,59103,22.93,0.89,10,0,0,2026-09-08 12:49:24,1
2026-06-22,00442,442.HK,域能控股,0.68,-6.85,511250,176222000.0,176222000.0,48536,10.53,0.29,10,0,0,2026-09-08 12:49:23,1
2026-06-22,00417,417.HK,謝瑞麟,0.73,10.61,1909140,181902882.0,181902882.0,9348,204.23,1.05,10,0,0,2026-09-08 12:49:23,1
2026-06-22,01987,1987.HK,BENG SOON MACH,0.219,4.29,528210,219000000.0,219000000.0,46607,11.33,0.24,10,0,0,2026-09-08 12:49:24,1
2026-06-22,08646,8646.HK,中國宏光,0.385,79.91,22283900,301451150.0,301451150.0,344960,64.6,7.39,10,0,0,2026-09-08 12:49:24,1
2026-06-22,01332,1332.HK,透雲生物,0.135,6.3,1204700,378803540.0,378803540.0,19965,60.34,0.32,10,0,0,2026-09-08 12:49:24,1
2026-06-22,02028,2028.HK,映美控股,0.73,-9.88,24953520,626583893.0,626583893.0,2048334,12.18,3.98,10,0,0,2026-09-08 12:49:24,1
2026-06-22,00610,610.HK,惠記集團,0.85,2.41,1324460,674155429.0,674155429.0,74680,17.74,0.2,10,0,0,2026-09-08 12:49:23,1
2026-06-22,09689,9689.HK,金泰豐國際控股,0.62,-11.43,1520400,691920000.0,691920000.0,112580,13.51,0.22,10,0,0,2026-09-08 12:49:24,1
2026-06-22,01202,1202.HK,四威科技,1.749,14.39,6132700,699600000.0,279840000.0,477776,12.84,0.88,10,0,0,2026-09-08 12:49:24,1
2026-06-22,00210,210.HK,達芙妮國際,0.37,4.23,6492570,732081419.0,732081419.0,106383,61.03,0.89,10,0,0,2026-09-08 12:49:23,1
2026-06-22,01466,1466.HK,佰金生命科學,0.9,45.16,13799020,839028676.0,839028676.0,514496,26.82,1.64,10,0,0,2026-09-08 12:49:24,1
2026-06-23,08031,8031.HK,易通訊集團,0.375,-14.77,656170,133029375.0,133029375.0,64144,10.23,0.49,10,0,0,2026-09-08 12:49:26,1
2026-06-23,06918,6918.HK,九泰數智,0.155,10.71,8582610,135529954.0,135529954.0,251897,34.07,6.33,10,0,0,2026-09-08 12:49:26,1
2026-06-23,01408,1408.HK,濠江機電,0.295,-20.27,735800,147500000.0,147500000.0,47629,15.45,0.5,10,0,0,2026-09-08 12:49:25,1
2026-06-23,01752,1752.HK,澳洲成峰高教,0.128,39.13,51778160,285676288.0,285676288.0,32973,1570.32,18.12,10,0,0,2026-09-08 12:49:25,1
2026-06-23,01182,1182.HK,勝龍國際,0.97,12.79,1226860,330590130.0,330590130.0,89758,13.67,0.37,10,0,0,2026-09-08 12:49:25,1
2026-06-23,00809,809.HK,大成生化科技,0.38,-30.91,1748550,637952038.0,637952038.0,165682,10.55,0.27,10,0,0,2026-09-08 12:49:25,1
2026-06-23,02458,2458.HK,望塵科技控股,4.66,1.08,2413910,665029196.0,665029196.0,135040,17.88,0.36,10,0,0,2026-09-08 12:49:25,1
2026-06-23,00184,184.HK,激成投資,2.23,-4.7,754300,758646000.0,758646000.0,33036,22.83,0.1,10,0,0,2026-09-08 12:49:25,1
2026-06-23,01204,1204.HK,博維智慧,1.7,9.68,4253800,850000000.0,850000000.0,131280,32.4,0.5,10,0,0,2026-09-08 12:49:25,1
2026-06-24,00197,197.HK,亨泰,0.31,-1.59,1030790,64855240.0,64855240.0,43702,23.59,1.59,10,0,0,2026-09-08 12:49:26,1
2026-06-24,08123,8123.HK,華億金控,0.27,91.49,4957260,93055042.0,93055042.0,187360,26.46,5.33,5,1,0,2026-09-08 12:49:27,1
2026-06-24,08160,8160.HK,GOLDWAY EDU,0.62,0.0,1342680,133171003.0,133171003.0,24821,54.09,1.01,10,0,0,2026-09-08 12:49:27,1
2026-06-24,00841,841.HK,木薯資源,0.235,25.67,559660,137410778.0,137410778.0,9010,62.12,0.41,10,0,0,2026-09-08 12:49:26,1
2026-06-24,01222,1222.HK,宏安集團,0.021,5.0,1139950,284312636.0,284312636.0,81305,14.02,0.4,10,0,0,2026-09-08 12:49:26,1
2026-06-24,02263,2263.HK,富石金融,0.36,5.88,1044700,360000000.0,360000000.0,39330,26.56,0.29,10,0,0,2026-09-08 12:49:27,1
2026-06-24,08512,8512.HK,凱富善集團控股,0.405,10.96,1757400,371992500.0,371992500.0,92750,18.95,0.47,10,0,0,2026-09-08 12:49:27,1
2026-06-24,08611,8611.HK,九福來,0.675,0.0,3895450,402309582.0,402309582.0,252365,15.44,0.97,10,0,0,2026-09-08 12:49:27,1
2026-06-24,01097,1097.HK,周大福媒體娛樂,0.069,25.45,13254560,492289023.0,492289023.0,54961,241.16,2.69,10,0,0,2026-09-08 12:49:26,1
2026-06-24,02146,2146.HK,榮萬家,1.39,0.72,582490,522640000.0,130660000.0,23726,24.55,0.11,10,0,0,2026-09-08 12:49:27,1
2026-06-24,08403,8403.HK,德豐宿來,3.25,3.17,1248200,549900000.0,549900000.0,100428,12.43,0.23,10,0,0,2026-09-08 12:49:27,1
